会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,距離,天候,風向,風速,波高,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
浜名湖,2026/5/18,1,3,5,4664,東口晃,finish,6,52,6.62,5,0.18,1.52.0,逃げ,1800,晴,南,4,2,1-3-5,1150,1-3-5,530,1-3,440,1-3,300
浜名湖,2026/5/18,1,4,2,4246,喜多那由夏,finish,27,40,6.68,2,0.19,1.53.0,逃げ,1800,晴,南,4,2,1-3-5,1150,1-3-5,530,1-3,440,1-3,300
浜名湖,2026/5/18,1,5,4,3778,安達美帆,finish,51,74,6.68,4,0.15,. .,逃げ,1800,晴,南,4,2,1-3-5,1150,1-3-5,530,1-3,440,1-3,300
浜名湖,2026/5/18,1,6,6,4681,太田潮,finish,33,47,6.69,6,0.19,. .,逃げ,1800,晴,南,4,2,1-3-5,1150,1-3-5,530,1-3,440,1-3,300
浜名湖,2026/5/18,2,1,6,5091,為本智也,finish,66,16,6.66,5,0.21,1.49.5,まくり差し,1800,晴,南,4,2,6-1-4,12490,1-4-6,1130,6-1,5330,1-6,1060
浜名湖,2026/5/18,2,2,1,4229,市川美宏,finish,1,49,6.61,1,0.23,1.51.3,まくり差し,1800,晴,南,4,2,6-1-4,12490,1-4-6,1130,6-1,5330,1-6,1060
浜名湖,2026/5/18,2,3,4,4171,榎幸司,finish,40,17,6.68,4,0.25,1.53.1,まくり差し,1800,晴,南,4,2,6-1-4,12490,1-4-6,1130,6-1,5330,1-6,1060
浜名湖,2026/5/18,2,4,2,5073,上原健次郎,finish,64,51,6.66,2,0.26,1.54.4,まくり差し,1800,晴,南,4,2,6-1-4,12490,1-4-6,1130,6-1,5330,1-6,1060
浜名湖,2026/5/18,2,5,5,5100,栗原一馬,finish,31,25,6.69,6,0.23,. .,まくり差し,1800,晴,南,4,2,6-1-4,12490,1-4-6,1130,6-1,5330,1-6,1060
浜名湖,2026/5/18,2,6,3,4888,金児隆太,finish,59,22,6.62,3,0.23,. .,まくり差し,1800,晴,南,4,2,6-1-4,12490,1-4-6,1130,6-1,5330,1-6,1060
浜名湖,2026/5/18,3,1,4,4625,渡邊裕貴,finish,44,45,6.64,4,0.14,1.49.7,まくり差し,1800,晴,南,3,2,4-5-6,5400,4-5-6,890,4-5,3350,4-5,1570
浜名湖,2026/5/18,3,2,5,5213,湯淺紀香,finish,19,43,6.64,5,0.27,1.50.6,まくり差し,1800,晴,南,3,2,4-5-6,5400,4-5-6,890,4-5,3350,4-5,1570
浜名湖,2026/5/18,3,3,6,4537,渡邉和将,finish,20,64,6.63,6,0.25,1.52.6,まくり差し,1800,晴,南,3,2,4-5-6,5400,4-5-6,890,4-5,3350,4-5,1570
浜名湖,2026/5/18,3,4,3,4204,柴田大輔,finish,18,23,6.61,3,0.13,1.54.3,まくり差し,1800,晴,南,3,2,4-5-6,5400,4-5-6,890,4-5,3350,4-5,1570
浜名湖,2026/5/18,3,5,1,4098,赤澤文香,finish,13,68,6.60,1,0.13,. .,まくり差し,1800,晴,南,3,2,4-5-6,5400,4-5-6,890,4-5,3350,4-5,1570
浜名湖,2026/5/18,3,6,2,5304,井田涼介,finish,39,72,6.72,2,0.16,. .,まくり差し,1800,晴,南,3,2,4-5-6,5400,4-5-6,890,4-5,3350,4-5,1570
浜名湖,2026/5/18,4,1,3,4740,齋藤達希,finish,35,59,6.66,3,0.18,1.50.4,まくり,1800,晴,南,5,3,3-1-5,13480,1-3-5,500,3-1,4580,1-3,460
浜名湖,2026/5/18,4,2,1,4278,藤岡俊介,finish,49,73,6.61,1,0.18,1.51.9,まくり,1800,晴,南,5,3,3-1-5,13480,1-3-5,500,3-1,4580,1-3,460
浜名湖,2026/5/18,4,3,5,3838,伊藤啓三,finish,25,11,6.67,5,0.12,1.52.9,まくり,1800,晴,南,5,3,3-1-5,13480,1-3-5,500,3-1,4580,1-3,460
浜名湖,2026/5/18,4,4,2,4327,加藤翔,finish,63,55,6.54,2,0.21,1.54.1,まくり,1800,晴,南,5,3,3-1-5,13480,1-3-5,500,3-1,4580,1-3,460
浜名湖,2026/5/18,4,5,6,5455,澁澤周羽,finish,30,26,6.65,6,0.14,. .,まくり,1800,晴,南,5,3,3-1-5,13480,1-3-5,500,3-1,4580,1-3,460
浜名湖,2026/5/18,4,6,4,5322,根岸真優,finish,47,61,6.61,4,0.14,. .,まくり,1800,晴,南,5,3,3-1-5,13480,1-3-5,500,3-1,4580,1-3,460
浜名湖,2026/5/18,5,1,2,4570,前田聖文,finish,38,12,6.62,2,0.23,1.50.0,まくり,1800,晴,南,4,2,2-4-5,3490,2-4-5,1510,2-4,460,2-4,350
浜名湖,2026/5/18,5,2,4,4172,森定晃史,finish,23,57,6.67,4,0.22,1.51.5,まくり,1800,晴,南,4,2,2-4-5,3490,2-4-5,1510,2-4,460,2-4,350
浜名湖,2026/5/18,5,3,5,4246,喜多那由夏,finish,27,40,6.68,5,0.26,1.52.9,まくり,1800,晴,南,4,2,2-4-5,3490,2-4-5,1510,2-4,460,2-4,350
浜名湖,2026/5/18,5,4,3,4834,浜本裕己,finish,50,70,6.68,3,0.24,1.53.1,まくり,1800,晴,南,4,2,2-4-5,3490,2-4-5,1510,2-4,460,2-4,350
浜名湖,2026/5/18,5,5,6,3441,土屋太朗,finish,62,69,6.66,6,0.32,. .,まくり,1800,晴,南,4,2,2-4-5,3490,2-4-5,1510,2-4,460,2-4,350
浜名湖,2026/5/18,5,6,1,5152,丸山祐也,finish,57,58,6.66,1,0.31,. .,まくり,1800,晴,南,4,2,2-4-5,3490,2-4-5,1510,2-4,460,2-4,350
浜名湖,2026/5/18,6,1,3,3944,山口裕二,finish,21,36,6.66,3,0.20,1.50.2,抜き,1800,晴,南,4,2,3-1-6,4430,1-3-6,650,3-1,1230,1-3,620
浜名湖,2026/5/18,6,2,1,5100,栗原一馬,finish,31,25,6.65,1,0.18,1.50.9,抜き,1800,晴,南,4,2,3-1-6,4430,1-3-6,650,3-1,1230,1-3,620
浜名湖,2026/5/18,6,3,6,4133,高橋正男,finish,53,19,6.65,5,0.18,1.52.0,抜き,1800,晴,南,4,2,3-1-6,4430,1-3-6,650,3-1,1230,1-3,620
浜名湖,2026/5/18,6,4,4,3826,村田修次,finish,43,76,6.67,4,0.20,1.53.6,抜き,1800,晴,南,4,2,3-1-6,4430,1-3-6,650,3-1,1230,1-3,620
浜名湖,2026/5/18,6,5,5,3503,堂原洋史,finish,60,63,6.66,6,0.22,. .,抜き,1800,晴,南,4,2,3-1-6,4430,1-3-6,650,3-1,1230,1-3,620
浜名湖,2026/5/18,6,6,2,4664,東口晃,finish,6,52,6.60,2,0.19,. .,抜き,1800,晴,南,4,2,3-1-6,4430,1-3-6,650,3-1,1230,1-3,620
浜名湖,2026/5/18,7,1,2,4959,井上忠政,finish,34,35,6.58,2,0.17,1.50.0,まくり,1800,晴,南,5,3,2-5-4,1540,2-4-5,560,2-5,510,2-5,350
浜名湖,2026/5/18,7,2,5,4518,大須賀友,finish,17,38,6.56,4,0.24,1.51.4,まくり,1800,晴,南,5,3,2-5-4,1540,2-4-5,560,2-5,510,2-5,350
浜名湖,2026/5/18,7,3,4,5091,為本智也,finish,66,16,6.67,3,0.19,1.52.5,まくり,1800,晴,南,5,3,2-5-4,1540,2-4-5,560,2-5,510,2-5,350
浜名湖,2026/5/18,7,4,1,4487,三原司,finish,65,31,6.64,1,0.22,1.54.3,まくり,1800,晴,南,5,3,2-5-4,1540,2-4-5,560,2-5,510,2-5,350
浜名湖,2026/5/18,7,5,3,3412,鈴木博,finish,29,27,6.64,5,0.20,. .,まくり,1800,晴,南,5,3,2-5-4,1540,2-4-5,560,2-5,510,2-5,350
浜名湖,2026/5/18,7,6,6,3778,安達美帆,finish,51,74,6.68,6,0.29,. .,まくり,1800,晴,南,5,3,2-5-4,1540,2-4-5,560,2-5,510,2-5,350
浜名湖,2026/5/18,8,1,3,3955,眞田英二,finish,58,75,6.63,3,0.05,1.50.4,まくり差し,1800,晴,南,5,3,3-1-2,2240,1-2-3,200,3-1,1170,1-3,250
浜名湖,2026/5/18,8,2,1,3572,安田政彦,finish,54,20,6.57,1,0.03,1.51.9,まくり差し,1800,晴,南,5,3,3-1-2,2240,1-2-3,200,3-1,1170,1-3,250
浜名湖,2026/5/18,8,3,2,3853,岩崎正哉,finish,41,37,6.62,2,0.06,1.53.3,まくり差し,1800,晴,南,5,3,3-1-2,2240,1-2-3,200,3-1,1170,1-3,250
浜名湖,2026/5/18,8,4,5,4098,赤澤文香,finish,13,68,6.62,5,0.06,1.54.0,まくり差し,1800,晴,南,5,3,3-1-2,2240,1-2-3,200,3-1,1170,1-3,250
浜名湖,2026/5/18,8,5,6,4888,金児隆太,finish,59,22,6.59,6,0.07,. .,まくり差し,1800,晴,南,5,3,3-1-2,2240,1-2-3,200,3-1,1170,1-3,250
浜名湖,2026/5/18,8,,4,4845,前田紗希,F,,,,,,,,,,,,,,,,,,,,
浜名湖,2026/5/18,9,1,1,5073,上原健次郎,finish,64,51,6.61,1,0.11,1.51.1,逃げ,1800,晴,南,5,3,1-2-3,880,1-2-3,220,1-2,560,1-2,420
浜名湖,2026/5/18,9,2,2,5213,湯淺紀香,finish,19,43,6.64,2,0.14,1.52.3,逃げ,1800,晴,南,5,3,1-2-3,880,1-2-3,220,1-2,560,1-2,420
浜名湖,2026/5/18,9,3,3,3435,寺田千恵,finish,12,50,6.66,3,0.11,1.53.3,逃げ,1800,晴,南,5,3,1-2-3,880,1-2-3,220,1-2,560,1-2,420
浜名湖,2026/5/18,9,4,4,4197,渥美卓郎,finish,28,13,6.66,4,0.14,1.54.5,逃げ,1800,晴,南,5,3,1-2-3,880,1-2-3,220,1-2,560,1-2,420
浜名湖,2026/5/18,9,5,6,3838,伊藤啓三,finish,25,11,6.65,6,0.14,. .,逃げ,1800,晴,南,5,3,1-2-3,880,1-2-3,220,1-2,560,1-2,420
浜名湖,2026/5/18,9,6,5,4834,浜本裕己,finish,50,70,6.68,5,0.12,. .,逃げ,1800,晴,南,5,3,1-2-3,880,1-2-3,220,1-2,560,1-2,420
浜名湖,2026/5/18,10,1,3,4537,渡邉和将,finish,20,64,6.65,3,0.10,1.49.9,抜き,1800,晴,南,4,2,3-1-4,2470,1-3-4,860,3-1,350,1-3,170
浜名湖,2026/5/18,10,2,1,4243,西村歩,finish,9,33,6.65,1,0.13,1.50.7,抜き,1800,晴,南,4,2,3-1-4,2470,1-3-4,860,3-1,350,1-3,170
浜名湖,2026/5/18,10,3,4,4229,市川美宏,finish,1,49,6.66,4,0.18,1.52.8,抜き,1800,晴,南,4,2,3-1-4,2470,1-3-4,860,3-1,350,1-3,170
浜名湖,2026/5/18,10,4,5,4570,前田聖文,finish,38,12,6.63,5,0.19,1.54.4,抜き,1800,晴,南,4,2,3-1-4,2470,1-3-4,860,3-1,350,1-3,170
浜名湖,2026/5/18,10,5,6,3826,村田修次,finish,43,76,6.60,6,0.20,. .,抜き,1800,晴,南,4,2,3-1-4,2470,1-3-4,860,3-1,350,1-3,170
浜名湖,2026/5/18,10,6,2,4681,太田潮,finish,33,47,6.70,2,0.14,. .,抜き,1800,晴,南,4,2,3-1-4,2470,1-3-4,860,3-1,350,1-3,170
浜名湖,2026/5/18,11,1,4,4204,柴田大輔,finish,18,23,6.63,6,0.12,1.50.6,まくり差し,1800,晴,南,5,3,4-2-5,61560,2-4-5,1570,4-2,13190,2-4,5130
浜名湖,2026/5/18,11,2,2,4133,高橋正男,finish,53,19,6.63,2,0.18,1.51.3,まくり差し,1800,晴,南,5,3,4-2-5,61560,2-4-5,1570,4-2,13190,2-4,5130
浜名湖,2026/5/18,11,3,5,4959,井上忠政,finish,34,35,6.60,3,0.20,1.52.0,まくり差し,1800,晴,南,5,3,4-2-5,61560,2-4-5,1570,4-2,13190,2-4,5130
浜名湖,2026/5/18,11,4,6,4171,榎幸司,finish,40,17,6.67,4,0.21,1.52.5,まくり差し,1800,晴,南,5,3,4-2-5,61560,2-4-5,1570,4-2,13190,2-4,5130
浜名湖,2026/5/18,11,5,1,4172,森定晃史,finish,23,57,6.62,1,0.16,. .,まくり差し,1800,晴,南,5,3,4-2-5,61560,2-4-5,1570,4-2,13190,2-4,5130
浜名湖,2026/5/18,11,6,3,4327,加藤翔,finish,63,55,6.58,5,0.11,. .,まくり差し,1800,晴,南,5,3,4-2-5,61560,2-4-5,1570,4-2,13190,2-4,5130
浜名湖,2026/5/18,12,1,2,4625,渡邊裕貴,finish,44,45,6.59,2,0.08,1.49.3,差し,1800,晴,南,4,2,2-1-3,8920,1-2-3,1000,2-1,2080,1-2,390
浜名湖,2026/5/18,12,2,1,4845,前田紗希,finish,24,54,6.60,1,0.12,1.50.7,差し,1800,晴,南,4,2,2-1-3,8920,1-2-3,1000,2-1,2080,1-2,390
浜名湖,2026/5/18,12,3,3,3441,土屋太朗,finish,62,69,6.65,3,0.10,1.52.1,差し,1800,晴,南,4,2,2-1-3,8920,1-2-3,1000,2-1,2080,1-2,390
浜名湖,2026/5/18,12,4,4,4278,藤岡俊介,finish,49,73,6.66,4,0.10,1.53.2,差し,1800,晴,南,4,2,2-1-3,8920,1-2-3,1000,2-1,2080,1-2,390
浜名湖,2026/5/18,12,5,6,3412,鈴木博,finish,29,27,6.71,6,0.14,. .,差し,1800,晴,南,4,2,2-1-3,8920,1-2-3,1000,2-1,2080,1-2,390
浜名湖,2026/5/18,12,6,5,3944,山口裕二,finish,21,36,6.71,5,0.19,. .,差し,1800,晴,南,4,2,2-1-3,8920,1-2-3,1000,2-1,2080,1-2,390
戸田,2026/5/18,1,1,1,3392,小森信雄,finish,10,48,6.58,1,0.19,1.49.8,逃げ,1800,晴,南東,1,1,1-3-5,7430,1-3-5,3590,1-3,570,1-3,460
戸田,2026/5/18,1,2,3,3831,安藤裕貴,finish,21,28,6.81,3,0.21,1.51.4,逃げ,1800,晴,南東,1,1,1-3-5,7430,1-3-5,3590,1-3,570,1-3,460
戸田,2026/5/18,1,3,5,5405,竹内来,finish,41,61,6.69,6,0.18,1.53.2,逃げ,1800,晴,南東,1,1,1-3-5,7430,1-3-5,3590,1-3,570,1-3,460
戸田,2026/5/18,1,4,4,4875,大塚康雅,finish,3,56,6.71,4,0.20,1.54.1,逃げ,1800,晴,南東,1,1,1-3-5,7430,1-3-5,3590,1-3,570,1-3,460
戸田,2026/5/18,1,5,6,4892,柴田直哉,finish,50,11,6.75,5,0.24,. .,逃げ,1800,晴,南東,1,1,1-3-5,7430,1-3-5,3590,1-3,570,1-3,460
戸田,2026/5/18,1,6,2,3704,本部めぐみ,finish,1,67,6.70,2,0.20,. .,逃げ,1800,晴,南東,1,1,1-3-5,7430,1-3-5,3590,1-3,570,1-3,460
戸田,2026/5/18,2,1,1,3685,荒井輝年,finish,15,30,6.77,1,0.12,1.49.3,逃げ,1800,晴,南東,1,1,1-3-2,1410,1-2-3,410,1-3,460,1-3,370
戸田,2026/5/18,2,2,3,4819,蜂須瑞生,finish,63,49,6.69,3,0.17,1.50.1,逃げ,1800,晴,南東,1,1,1-3-2,1410,1-2-3,410,1-3,460,1-3,370
戸田,2026/5/18,2,3,2,3965,北中元樹,finish,31,33,6.78,2,0.15,1.51.5,逃げ,1800,晴,南東,1,1,1-3-2,1410,1-2-3,410,1-3,460,1-3,370
戸田,2026/5/18,2,4,5,4090,中村尊,finish,61,36,6.81,5,0.26,1.53.0,逃げ,1800,晴,南東,1,1,1-3-2,1410,1-2-3,410,1-3,460,1-3,370
戸田,2026/5/18,2,5,4,4053,芦澤望,finish,14,77,6.77,4,0.27,. .,逃げ,1800,晴,南東,1,1,1-3-2,1410,1-2-3,410,1-3,460,1-3,370
戸田,2026/5/18,2,6,6,4103,山崎善庸,finish,43,71,6.83,6,0.34,. .,逃げ,1800,晴,南東,1,1,1-3-2,1410,1-2-3,410,1-3,460,1-3,370
戸田,2026/5/18,3,1,2,4214,林祐介,finish,39,22,6.63,2,0.12,1.49.8,差し,1800,晴,南,2,1,2-1-5,4250,1-2-5,520,2-1,2070,1-2,620
戸田,2026/5/18,3,2,1,4656,大崎翔,finish,55,54,6.67,1,0.12,1.50.9,差し,1800,晴,南,2,1,2-1-5,4250,1-2-5,520,2-1,2070,1-2,620
戸田,2026/5/18,3,3,5,5066,鈴木孝明,finish,38,59,6.65,5,0.20,1.51.2,差し,1800,晴,南,2,1,2-1-5,4250,1-2-5,520,2-1,2070,1-2,620
戸田,2026/5/18,3,4,6,3679,飯島昌弘,finish,13,32,6.76,6,0.18,1.52.7,差し,1800,晴,南,2,1,2-1-5,4250,1-2-5,520,2-1,2070,1-2,620
戸田,2026/5/18,3,5,3,5218,山田理央,finish,37,21,6.76,3,0.11,. .,差し,1800,晴,南,2,1,2-1-5,4250,1-2-5,520,2-1,2070,1-2,620
戸田,2026/5/18,3,6,4,3233,小畑実成,finish,12,35,6.71,4,0.20,. .,差し,1800,晴,南,2,1,2-1-5,4250,1-2-5,520,2-1,2070,1-2,620
戸田,2026/5/18,4,1,1,4761,山田晃大,finish,29,37,6.61,1,0.08,1.48.9,抜き,1800,晴,南,2,1,1-3-6,1600,1-3-6,820,1-3,300,1-3,220
戸田,2026/5/18,4,2,3,4403,木下大將,finish,36,75,6.69,3,0.07,1.49.7,抜き,1800,晴,南,2,1,1-3-6,1600,1-3-6,820,1-3,300,1-3,220
戸田,2026/5/18,4,3,6,3439,大平誉史明,finish,5,41,6.73,6,0.27,1.52.5,抜き,1800,晴,南,2,1,1-3-6,1600,1-3-6,820,1-3,300,1-3,220
戸田,2026/5/18,4,4,5,3740,大澤普司,finish,9,69,6.76,5,0.32,1.52.7,抜き,1800,晴,南,2,1,1-3-6,1600,1-3-6,820,1-3,300,1-3,220
戸田,2026/5/18,4,5,2,4692,酒井俊弘,finish,62,23,6.65,2,0.08,. .,抜き,1800,晴,南,2,1,1-3-6,1600,1-3-6,820,1-3,300,1-3,220
戸田,2026/5/18,4,6,4,5399,長野未来,finish,64,18,6.72,4,0.47,. .,抜き,1800,晴,南,2,1,1-3-6,1600,1-3-6,820,1-3,300,1-3,220
戸田,2026/5/18,5,1,2,3422,服部幸男,finish,46,64,6.59,2,0.16,1.49.4,まくり,1800,晴,南,2,1,2-3-4,6810,2-3-4,3200,2-3,1500,2-3,1390
戸田,2026/5/18,5,2,3,3602,奥平拓也,finish,11,19,6.75,3,0.28,1.50.6,まくり,1800,晴,南,2,1,2-3-4,6810,2-3-4,3200,2-3,1500,2-3,1390
戸田,2026/5/18,5,3,4,3392,小森信雄,finish,10,48,6.56,4,0.18,1.52.2,まくり,1800,晴,南,2,1,2-3-4,6810,2-3-4,3200,2-3,1500,2-3,1390
戸田,2026/5/18,5,4,6,3811,石田章央,finish,4,53,6.62,6,0.09,1.52.6,まくり,1800,晴,南,2,1,2-3-4,6810,2-3-4,3200,2-3,1500,2-3,1390
戸田,2026/5/18,5,5,1,4059,入澤友治,finish,47,51,6.69,1,0.19,. .,まくり,1800,晴,南,2,1,2-3-4,6810,2-3-4,3200,2-3,1500,2-3,1390
戸田,2026/5/18,5,6,5,4803,飯田庄吾,finish,26,20,6.58,5,0.10,. .,まくり,1800,晴,南,2,1,2-3-4,6810,2-3-4,3200,2-3,1500,2-3,1390
戸田,2026/5/18,6,1,4,4960,黒野元基,finish,2,17,6.63,4,0.08,1.49.8,まくり,1800,晴,南,2,1,4-5-6,2800,4-5-6,2210,4-5,1420,4-5,1070
戸田,2026/5/18,6,2,5,4875,大塚康雅,finish,3,56,6.82,5,0.10,1.51.1,まくり,1800,晴,南,2,1,4-5-6,2800,4-5-6,2210,4-5,1420,4-5,1070
戸田,2026/5/18,6,3,6,4053,芦澤望,finish,14,77,6.77,6,0.19,1.52.4,まくり,1800,晴,南,2,1,4-5-6,2800,4-5-6,2210,4-5,1420,4-5,1070
戸田,2026/5/18,6,4,1,3965,北中元樹,finish,31,33,6.63,1,0.25,1.54.1,まくり,1800,晴,南,2,1,4-5-6,2800,4-5-6,2210,4-5,1420,4-5,1070
戸田,2026/5/18,6,5,2,4823,中村桃佳,finish,49,70,6.67,2,0.16,. .,まくり,1800,晴,南,2,1,4-5-6,2800,4-5-6,2210,4-5,1420,4-5,1070
戸田,2026/5/18,6,6,3,4181,花本夏樹,finish,56,63,6.77,3,0.27,. .,まくり,1800,晴,南,2,1,4-5-6,2800,4-5-6,2210,4-5,1420,4-5,1070
戸田,2026/5/18,7,1,2,3564,桑原啓,finish,8,55,6.60,2,0.23,1.49.0,まくり,1800,晴,南,1,1,2-6-1,5700,1-2-6,630,2-6,2420,2-6,960
戸田,2026/5/18,7,2,6,4787,椎名豊,finish,24,68,6.72,6,0.24,1.50.5,まくり,1800,晴,南,1,1,2-6-1,5700,1-2-6,630,2-6,2420,2-6,960
戸田,2026/5/18,7,3,1,5218,山田理央,finish,37,21,6.59,1,0.21,1.51.2,まくり,1800,晴,南,1,1,2-6-1,5700,1-2-6,630,2-6,2420,2-6,960
戸田,2026/5/18,7,4,4,4050,田口節子,finish,59,47,6.68,4,0.24,1.53.6,まくり,1800,晴,南,1,1,2-6-1,5700,1-2-6,630,2-6,2420,2-6,960
戸田,2026/5/18,7,5,3,4047,吉永浩則,finish,42,40,6.73,3,0.27,. .,まくり,1800,晴,南,1,1,2-6-1,5700,1-2-6,630,2-6,2420,2-6,960
戸田,2026/5/18,7,6,5,5371,早川颯太,finish,40,45,6.70,5,0.28,. .,まくり,1800,晴,南,1,1,2-6-1,5700,1-2-6,630,2-6,2420,2-6,960
戸田,2026/5/18,8,1,1,4214,林祐介,finish,39,22,6.59,1,0.12,1.49.7,逃げ,1800,晴,南,2,1,1-5-3,1040,1-3-5,300,1-5,450,1-5,350
戸田,2026/5/18,8,2,5,4061,萩原秀人,finish,51,46,6.83,5,0.03,1.50.9,逃げ,1800,晴,南,2,1,1-5-3,1040,1-3-5,300,1-5,450,1-5,350
戸田,2026/5/18,8,3,3,4175,川尻泰輔,finish,33,16,6.83,3,0.02,1.51.4,逃げ,1800,晴,南,2,1,1-5-3,1040,1-3-5,300,1-5,450,1-5,350
戸田,2026/5/18,8,4,2,4632,長尾京志郎,finish,6,13,6.73,2,0.04,1.53.2,逃げ,1800,晴,南,2,1,1-5-3,1040,1-3-5,300,1-5,450,1-5,350
戸田,2026/5/18,8,5,4,4656,大崎翔,finish,55,54,6.82,4,0.06,. .,逃げ,1800,晴,南,2,1,1-5-3,1040,1-3-5,300,1-5,450,1-5,350
戸田,2026/5/18,8,6,6,4909,薮内瑞希,finish,7,34,6.71,6,0.09,. .,逃げ,1800,晴,南,2,1,1-5-3,1040,1-3-5,300,1-5,450,1-5,350
戸田,2026/5/18,9,1,1,4090,中村尊,finish,61,36,6.63,1,0.09,1.50.0,抜き,1800,晴,南,2,1,1-3-4,2950,1-3-4,1730,1-3,800,1-3,700
戸田,2026/5/18,9,2,3,3776,横井健太,finish,20,26,6.67,3,0.14,1.50.5,抜き,1800,晴,南,2,1,1-3-4,2950,1-3-4,1730,1-3,800,1-3,700
戸田,2026/5/18,9,3,4,5144,中尾彩香,finish,22,42,6.77,4,0.07,1.52.6,抜き,1800,晴,南,2,1,1-3-4,2950,1-3-4,1730,1-3,800,1-3,700
戸田,2026/5/18,9,4,6,4863,三浦裕貴,finish,32,15,6.79,6,0.25,1.53.9,抜き,1800,晴,南,2,1,1-3-4,2950,1-3-4,1730,1-3,800,1-3,700
戸田,2026/5/18,9,5,2,3439,大平誉史明,finish,5,41,6.64,2,0.12,. .,抜き,1800,晴,南,2,1,1-3-4,2950,1-3-4,1730,1-3,800,1-3,700
戸田,2026/5/18,9,6,5,4035,杉江浩明,finish,54,25,6.79,5,0.21,. .,抜き,1800,晴,南,2,1,1-3-4,2950,1-3-4,1730,1-3,800,1-3,700
戸田,2026/5/18,10,1,3,4960,黒野元基,finish,2,17,6.67,3,0.13,1.49.3,まくり,1800,晴,南,3,1,3-6-1,33860,1-3-6,2120,3-6,7040,3-6,3620
戸田,2026/5/18,10,2,6,3685,荒井輝年,finish,15,30,6.76,6,0.17,1.50.8,まくり,1800,晴,南,3,1,3-6-1,33860,1-3-6,2120,3-6,7040,3-6,3620
戸田,2026/5/18,10,3,1,3679,飯島昌弘,finish,13,32,6.71,1,0.20,1.52.4,まくり,1800,晴,南,3,1,3-6-1,33860,1-3-6,2120,3-6,7040,3-6,3620
戸田,2026/5/18,10,4,2,3740,大澤普司,finish,9,69,6.62,2,0.23,1.53.6,まくり,1800,晴,南,3,1,3-6-1,33860,1-3-6,2120,3-6,7040,3-6,3620
戸田,2026/5/18,10,5,4,4819,蜂須瑞生,finish,63,49,6.67,4,0.10,. .,まくり,1800,晴,南,3,1,3-6-1,33860,1-3-6,2120,3-6,7040,3-6,3620
戸田,2026/5/18,10,6,5,3422,服部幸男,finish,46,64,6.71,5,0.11,. .,まくり,1800,晴,南,3,1,3-6-1,33860,1-3-6,2120,3-6,7040,3-6,3620
戸田,2026/5/18,11,1,1,4787,椎名豊,finish,24,68,6.71,1,0.14,1.48.9,逃げ,1800,晴,南,3,1,1-5-4,5460,1-4-5,1500,1-5,1280,1-5,1480
戸田,2026/5/18,11,2,5,3564,桑原啓,finish,8,55,6.77,5,0.05,1.50.8,逃げ,1800,晴,南,3,1,1-5-4,5460,1-4-5,1500,1-5,1280,1-5,1480
戸田,2026/5/18,11,3,4,4403,木下大將,finish,36,75,6.83,4,0.04,1.51.9,逃げ,1800,晴,南,3,1,1-5-4,5460,1-4-5,1500,1-5,1280,1-5,1480
戸田,2026/5/18,11,4,3,3233,小畑実成,finish,12,35,6.82,3,0.13,1.52.8,逃げ,1800,晴,南,3,1,1-5-4,5460,1-4-5,1500,1-5,1280,1-5,1480
戸田,2026/5/18,11,5,2,5066,鈴木孝明,finish,38,59,6.65,2,0.24,. .,逃げ,1800,晴,南,3,1,1-5-4,5460,1-4-5,1500,1-5,1280,1-5,1480
戸田,2026/5/18,11,6,6,4059,入澤友治,finish,47,51,6.85,6,0.06,. .,逃げ,1800,晴,南,3,1,1-5-4,5460,1-4-5,1500,1-5,1280,1-5,1480
戸田,2026/5/18,12,1,1,3811,石田章央,finish,4,53,6.68,1,0.25,1.48.2,抜き,1800,晴,南,3,1,1-2-3,790,1-2-3,320,1-2,320,1-2,300
戸田,2026/5/18,12,2,2,4061,萩原秀人,finish,51,46,6.77,2,0.12,1.49.8,抜き,1800,晴,南,3,1,1-2-3,790,1-2-3,320,1-2,320,1-2,300
戸田,2026/5/18,12,3,3,4050,田口節子,finish,59,47,6.71,3,0.10,1.51.5,抜き,1800,晴,南,3,1,1-2-3,790,1-2-3,320,1-2,320,1-2,300
戸田,2026/5/18,12,4,6,4761,山田晃大,finish,29,37,6.70,6,0.10,1.51.5,抜き,1800,晴,南,3,1,1-2-3,790,1-2-3,320,1-2,320,1-2,300
戸田,2026/5/18,12,5,5,4823,中村桃佳,finish,49,70,6.74,5,0.10,. .,抜き,1800,晴,南,3,1,1-2-3,790,1-2-3,320,1-2,320,1-2,300
戸田,2026/5/18,12,6,4,4175,川尻泰輔,finish,33,16,6.77,4,0.13,. .,抜き,1800,晴,南,3,1,1-2-3,790,1-2-3,320,1-2,320,1-2,300
