race_id,˜g”Ô,“o”Ô,p_win,strength,finish_rank
172025080810,4,3412,0.1899,0.351215,1
172025080810,5,4191,0.0432,0.079903,3
172025080810,6,3212,0.0101,0.018754,6
172025080811,1,3385,0.5337,1.000000,1
172025080811,2,3562,0.1381,0.258870,3
172025080811,3,4495,0.0571,0.106942,4
172025080811,4,3822,0.2133,0.399612,2
172025080811,5,4861,0.0455,0.085169,6
172025080811,6,4202,0.0124,0.023291,5
172025080812,1,4436,0.5150,1.000000,1
172025080812,2,4578,0.0859,0.166726,2
172025080812,3,4907,0.1716,0.333172,
172025080812,4,4528,0.1553,0.301579,
172025080812,5,4174,0.0628,0.121874,3
172025080812,6,5289,0.0095,0.018509,4
202025080801,1,5105,0.5718,1.000000,1
202025080801,2,4094,0.1149,0.201016,4
202025080801,3,4894,0.1074,0.187798,2
202025080801,4,3701,0.0899,0.157151,5
202025080801,5,4615,0.1062,0.185668,3
202025080801,6,5417,0.0098,0.017164,6
202025080802,1,3656,0.5195,1.000000,1
202025080802,2,5219,0.0614,0.118164,5
202025080802,3,3436,0.1776,0.341851,4
202025080802,4,4251,0.0863,0.166120,3
202025080802,5,4323,0.0587,0.113047,6
202025080802,6,3703,0.0966,0.185928,2
202025080803,1,3224,0.3710,1.000000,4
202025080803,2,5143,0.1112,0.299692,6
202025080803,3,4394,0.1750,0.471803,1
202025080803,4,3505,0.1473,0.397004,3
202025080803,5,4226,0.0493,0.133011,5
202025080803,6,4136,0.1462,0.394045,2
202025080804,1,3459,0.2734,0.750270,5
202025080804,2,4562,0.1032,0.283204,6
202025080804,3,3541,0.3644,1.000000,2
202025080804,4,3710,0.1220,0.334748,1
202025080804,5,3769,0.0911,0.249950,3
202025080804,6,3514,0.0460,0.126333,4
202025080805,1,4266,0.8196,1.000000,1
202025080805,2,4193,0.0775,0.094527,2
202025080805,3,3948,0.0255,0.031151,4
202025080805,4,4318,0.0479,0.058479,3
202025080805,5,4894,0.0171,0.020831,5
202025080805,6,5109,0.0124,0.015078,6
202025080806,1,4676,0.3142,0.635320,3
202025080806,2,4762,0.4946,1.000000,1
202025080806,3,3869,0.0521,0.105376,6
202025080806,4,5417,0.0135,0.027244,5
202025080806,5,4822,0.0890,0.179852,4
202025080806,6,3955,0.0366,0.073985,2
202025080807,1,4615,0.4733,1.000000,3
202025080807,2,4099,0.2639,0.557568,2
202025080807,3,3211,0.0560,0.118328,6
202025080807,4,5199,0.0853,0.180224,1
202025080807,5,3656,0.0577,0.122010,5
202025080807,6,4383,0.0638,0.134695,4
202025080808,1,3541,0.7506,1.000000,2
202025080808,2,3703,0.1335,0.177862,4
202025080808,3,4195,0.0415,0.055348,3
202025080808,4,5352,0.0226,0.030087,1
202025080808,5,3752,0.0352,0.046866,6
202025080808,6,5143,0.0166,0.022066,5
202025080809,1,4594,0.6277,1.000000,1
202025080809,2,3478,0.0577,0.091945,4
202025080809,3,3710,0.0798,0.127057,5
202025080809,4,3874,0.1881,0.299587,2
202025080809,5,3948,0.0265,0.042182,6
202025080809,6,4251,0.0203,0.032282,3
202025080810,1,4318,0.4684,1.000000,4
202025080810,2,4136,0.2496,0.532785,1
202025080810,3,5105,0.0641,0.136758,6
202025080810,4,3436,0.1140,0.243281,5
202025080810,5,3514,0.0552,0.117855,2
202025080810,6,4822,0.0488,0.104078,3
202025080811,1,4193,0.5667,1.000000,1
202025080811,2,4226,0.0408,0.071923,3
202025080811,3,3769,0.0853,0.150470,4
202025080811,4,4094,0.0451,0.079670,6
202025080811,5,4762,0.2493,0.439830,2
202025080811,6,5219,0.0129,0.022689,5
202025080812,1,4099,0.7682,1.000000,2
202025080812,2,4323,0.0490,0.063737,4
202025080812,3,3955,0.0750,0.097688,1
202025080812,4,4562,0.0479,0.062391,5
202025080812,5,3505,0.0446,0.058072,3
202025080812,6,4195,0.0153,0.019877,6
212025080801,1,4214,0.7541,1.000000,2
212025080801,2,5330,0.0893,0.118487,1
212025080801,3,3072,0.0900,0.119399,6
212025080801,4,5285,0.0283,0.037582,4
212025080801,5,5338,0.0168,0.022248,3
212025080801,6,4346,0.0214,0.028425,5
212025080802,1,5110,0.4824,1.000000,1
212025080802,2,3911,0.0576,0.119469,2
212025080802,3,4727,0.0542,0.112456,5
212025080802,4,4418,0.3520,0.729693,3
212025080802,5,4104,0.0323,0.066963,4
212025080802,6,3442,0.0214,0.044412,6
212025080803,1,4260,0.5961,1.000000,6
212025080803,2,3812,0.0563,0.094432,2
212025080803,3,3908,0.2466,0.413663,1
212025080803,4,5294,0.0236,0.039657,3
212025080803,5,4607,0.0584,0.098034,5
212025080803,6,3105,0.0190,0.031802,4
212025080804,1,3576,0.8424,1.000000,2
212025080804,2,3866,0.0205,0.024286,5
212025080804,3,3718,0.0505,0.059936,4
212025080804,4,4823,0.0675,0.080099,3
212025080804,5,4899,0.0173,0.020581,1
212025080804,6,5389,0.0018,0.002194,6
212025080805,1,3327,0.7970,1.000000,1
212025080805,2,5241,0.0463,0.058086,2
212025080805,3,5178,0.0350,0.043959,3
212025080805,4,5008,0.0537,0.067349,6
212025080805,5,5330,0.0291,0.036488,5
212025080805,6,3300,0.0389,0.048753,4
212025080806,1,4349,0.4409,1.000000,1
212025080806,2,5173,0.0564,0.127851,5
212025080806,3,4357,0.3111,0.705600,2
212025080806,4,4727,0.0507,0.114884,3
212025080806,5,4958,0.0867,0.196699,4
212025080806,6,4348,0.0543,0.123102,6
212025080807,1,3616,0.7006,1.000000,3
212025080807,2,5294,0.0524,0.074777,1
212025080807,3,4104,0.1256,0.179335,5
212025080807,4,4081,0.0514,0.073365,2
212025080807,5,5203,0.0578,0.082560,6
212025080807,6,5338,0.0121,0.017331,4
212025080808,1,3439,0.5427,1.000000,6
212025080808,2,5110,0.1055,0.194339,2
212025080808,3,3105,0.0968,0.178440,1
212025080808,4,5326,0.0274,0.050406,5
212025080808,5,4468,0.2132,0.392799,3
212025080808,6,3866,0.0145,0.026734,4
212025080809,1,4607,0.6753,1.000000,2
212025080809,2,3370,0.0301,0.044514,5
212025080809,3,5285,0.0260,0.038490,6
212025080809,4,5241,0.0583,0.086275,3
212025080809,5,4823,0.0755,0.111836,4
212025080809,6,4418,0.1348,0.199622,1
212025080810,1,4151,0.5867,1.000000,4
212025080810,2,4899,0.0629,0.107228,3
212025080810,3,4303,0.1705,0.290614,2
212025080810,4,5178,0.0476,0.081107,5
212025080810,5,4346,0.0366,0.062420,6
212025080810,6,3908,0.0957,0.163159,1
212025080811,1,4357,0.8272,1.000000,2
212025080811,2,5008,0.0423,0.051194,5
212025080811,3,3616,0.0390,0.047130,3
212025080811,4,3718,0.0387,0.046759,6
212025080811,5,4214,0.0293,0.035383,1
212025080811,6,5218,0.0235,0.028395,4
212025080812,1,4468,0.7811,1.000000,1
212025080812,2,3442,0.0332,0.042461,6
212025080812,3,3812,0.0325,0.041635,5
212025080812,4,3300,0.0689,0.088154,4
212025080812,5,3576,0.0643,0.082378,2
212025080812,6,4958,0.0200,0.025615,3
242025080801,1,5055,0.5934,1.000000,1
242025080801,2,3843,0.0859,0.144842,3
242025080801,3,3906,0.0767,0.129330,6
242025080801,4,5195,0.0829,0.139686,2
242025080801,5,4553,0.1251,0.210877,5
242025080801,6,4259,0.0359,0.060485,4
242025080802,1,5048,0.3378,0.864831,1
242025080802,2,3473,0.3906,1.000000,2
242025080802,3,5308,0.0730,0.187013,6
242025080802,4,4164,0.0626,0.160212,5
242025080802,5,4966,0.1022,0.261578,3
242025080802,6,5154,0.0339,0.086690,4
242025080803,1,4171,0.7982,1.000000,1
242025080803,2,3773,0.0491,0.061525,5
242025080803,3,4004,0.0461,0.057792,3
242025080803,4,4315,0.0329,0.041253,4
242025080803,5,4523,0.0716,0.089702,2
242025080803,6,5420,0.0020,0.002496,6
242025080804,1,3024,0.7145,1.000000,2
242025080804,2,3964,0.0268,0.037509,6
242025080804,3,4499,0.0804,0.112541,1
242025080804,4,4715,0.1379,0.192958,5
242025080804,5,5144,0.0172,0.024108,4
242025080804,6,3349,0.0232,0.032492,3
242025080805,1,4603,0.4604,1.000000,2
242025080805,2,5086,0.0520,0.112858,5
242025080805,3,4798,0.3161,0.686614,1
242025080805,4,4695,0.0582,0.126390,3
242025080805,5,4924,0.0245,0.053217,4
242025080805,6,3779,0.0887,0.192728,6
242025080806,1,4241,0.6630,1.000000,1
242025080806,2,4952,0.0516,0.077839,4
242025080806,3,3843,0.0881,0.132832,5
242025080806,4,5358,0.0215,0.032360,6
242025080806,5,3574,0.0995,0.150064,3
242025080806,6,4352,0.0763,0.115114,2
242025080807,1,5154,0.5613,1.000000,1
242025080807,2,5195,0.1428,0.254370,2
242025080807,3,3871,0.1537,0.273783,4
242025080807,4,4947,0.0968,0.172368,3
242025080807,5,5335,0.0229,0.040720,6
242025080807,6,5177,0.0226,0.040242,5
242025080808,1,5308,0.4822,1.000000,3
242025080808,2,3906,0.1500,0.311204,4
242025080808,3,3773,0.2101,0.435786,1
242025080808,4,4299,0.1281,0.265626,2
242025080808,5,5309,0.0167,0.034605,6
242025080808,6,5384,0.0129,0.026787,5
242025080809,1,4259,0.3889,1.000000,1
242025080809,2,4171,0.2161,0.555602,2
242025080809,3,4715,0.2429,0.624615,3
242025080809,4,4523,0.1185,0.304806,4
242025080809,5,3964,0.0215,0.055338,5
242025080809,6,5048,0.0121,0.031088,6
242025080810,1,3779,0.7100,1.000000,1
242025080810,2,3024,0.1107,0.155856,4
242025080810,3,4315,0.0286,0.040341,3
242025080810,4,4966,0.0393,0.055376,2
242025080810,5,4798,0.0967,0.136141,6
242025080810,6,5055,0.0147,0.020737,5
242025080811,1,4352,0.6399,1.000000,
242025080811,2,4241,0.0823,0.128669,1
242025080811,3,4553,0.1144,0.178850,2
242025080811,4,4499,0.0532,0.083150,3
242025080811,5,3473,0.0887,0.138621,4
242025080811,6,4603,0.0214,0.033480,5
242025080812,1,3574,0.7057,1.000000,1
242025080812,2,4004,0.0601,0.085209,2
242025080812,3,4164,0.0556,0.078729,5
242025080812,4,3349,0.1062,0.150526,3
242025080812,5,4695,0.0546,0.077410,4
242025080812,6,4705,0.0178,0.025164,6
022025080901,1,4103,0.4646,1.000000,1
022025080901,2,3583,0.0779,0.167721,2
022025080901,3,5206,0.2174,0.467940,5
022025080901,4,3591,0.0792,0.170477,6
022025080901,5,5090,0.1321,0.284438,3
022025080901,6,3859,0.0288,0.061939,4
022025080902,1,4766,0.3865,1.000000,6
022025080902,2,5181,0.1212,0.313530,5
022025080902,3,3982,0.1129,0.292201,2
022025080902,4,3445,0.0784,0.202996,1
022025080902,5,4019,0.2370,0.613340,3
022025080902,6,4467,0.0640,0.165548,4
022025080903,1,5074,0.2953,1.000000,3
022025080903,2,3811,0.2382,0.806785,2
022025080903,3,3550,0.1296,0.438994,4
022025080903,4,5132,0.2948,0.998625,1
022025080903,5,5313,0.0209,0.070747,
022025080903,6,3156,0.0212,0.071741,5
022025080904,1,4332,0.2759,1.000000,6
022025080904,2,4560,0.2314,0.838871,3
022025080904,3,3596,0.0834,0.302458,5
022025080904,4,3956,0.2173,0.787581,1
022025080904,5,4207,0.1735,0.628960,2
022025080904,6,5167,0.0184,0.066570,4
022025080905,1,4345,0.5622,1.000000,1
022025080905,2,3859,0.0373,0.066291,5
022025080905,3,5098,0.0656,0.116624,3
022025080905,4,3898,0.2672,0.475248,6
022025080905,5,3685,0.0511,0.090877,4
022025080905,6,4638,0.0167,0.029742,2
022025080906,1,4438,0.4034,1.000000,6
022025080906,2,4342,0.2102,0.521018,1
022025080906,3,5044,0.1292,0.320287,2
022025080906,4,3462,0.0361,0.089605,4
022025080906,5,4236,0.2131,0.528224,3
022025080906,6,3583,0.0080,0.019783,5
022025080907,1,4019,0.8119,1.000000,1
022025080907,2,5206,0.0584,0.071940,2
022025080907,3,5303,0.0631,0.077705,3
022025080907,4,4129,0.0271,0.033389,5
022025080907,5,4979,0.0341,0.041976,6
022025080907,6,5313,0.0054,0.006707,4
022025080908,1,5090,0.4486,1.000000,3
022025080908,2,3966,0.2600,0.579591,1
022025080908,3,4410,0.1225,0.273187,6
022025080908,4,3156,0.0618,0.137792,5
022025080908,5,4332,0.0417,0.092941,4
022025080908,6,4521,0.0654,0.145799,2
022025080909,1,4363,0.4911,1.000000,1
022025080909,2,5074,0.0566,0.115216,5
022025080909,3,4207,0.2424,0.493675,3
022025080909,4,4314,0.1237,0.251809,2
022025080909,5,4766,0.0403,0.082014,6
022025080909,6,4608,0.0460,0.093697,4
022025080910,1,5044,0.3932,1.000000,5
022025080910,2,3898,0.2972,0.755720,1
022025080910,3,4366,0.1961,0.498623,4
022025080910,4,3717,0.0790,0.200947,3
022025080910,5,3591,0.0182,0.046368,2
022025080910,6,4789,0.0163,0.041502,
022025080911,1,4236,0.7744,1.000000,1
022025080911,2,4103,0.0242,0.031278,5
022025080911,3,4345,0.0886,0.114398,
022025080911,4,3811,0.0720,0.093026,3
022025080911,5,4129,0.0128,0.016567,4
022025080911,6,3956,0.0279,0.036024,2
022025080912,1,5132,0.6549,1.000000,1
022025080912,2,4467,0.1008,0.153967,3
022025080912,3,4521,0.1298,0.198119,2
022025080912,4,5303,0.0386,0.058976,5
022025080912,5,4560,0.0643,0.098139,4
022025080912,6,5098,0.0116,0.017671,6
042025080901,1,3507,0.3489,1.000000,1
042025080901,2,3775,0.1615,0.462837,3
042025080901,3,3868,0.1841,0.527489,2
042025080901,4,3949,0.0812,0.232836,4
042025080901,5,4056,0.1053,0.301727,5
042025080901,6,5038,0.1190,0.341110,
042025080902,1,3978,0.7342,1.000000,1
042025080902,2,5100,0.0396,0.053928,6
042025080902,3,5252,0.1206,0.164202,2
042025080902,4,3742,0.0450,0.061287,3
042025080902,5,3935,0.0459,0.062525,4
042025080902,6,4329,0.0147,0.020012,5
042025080903,1,4945,0.2216,0.488760,4
042025080903,2,3662,0.1398,0.308301,6
042025080903,3,5217,0.4534,1.000000,3
042025080903,4,4306,0.0993,0.218898,2
042025080903,5,4821,0.0571,0.126032,1
042025080903,6,3502,0.0288,0.063486,5
042025080904,1,3444,0.2151,0.562003,6
042025080904,2,3713,0.3827,1.000000,1
042025080904,3,5133,0.1344,0.351281,2
042025080904,4,3202,0.1064,0.278067,4
042025080904,5,3889,0.0500,0.130709,5
042025080904,6,3813,0.1114,0.291156,3
042025080905,1,3340,0.3298,1.000000,5
042025080905,2,4850,0.2324,0.704478,1
042025080905,3,4474,0.1514,0.459083,4
042025080905,4,4640,0.1850,0.560962,2
042025080905,5,4020,0.0467,0.141623,3
042025080905,6,4452,0.0547,0.165814,6
042025080906,1,4380,0.3109,0.853058,3
042025080906,2,5301,0.0914,0.250781,4
042025080906,3,5063,0.1231,0.337661,5
042025080906,4,3868,0.0902,0.247566,2
042025080906,5,3849,0.3645,1.000000,1
042025080906,6,4162,0.0198,0.054389,6
042025080907,1,5290,0.1016,0.227947,
042025080907,2,5252,0.1825,0.409522,3
042025080907,3,3679,0.4457,1.000000,2
042025080907,4,3951,0.2323,0.521206,1
042025080907,5,3507,0.0309,0.069255,4
042025080907,6,5293,0.0071,0.015881,5
042025080908,1,3662,0.4346,1.000000,2
042025080908,2,3863,0.0763,0.175508,4
042025080908,3,5100,0.0468,0.107678,5
042025080908,4,4335,0.4013,0.923375,1
042025080908,5,3775,0.0369,0.084870,3
042025080908,6,5304,0.0042,0.009769,6
042025080909,1,4306,0.4139,1.000000,3
042025080909,2,4474,0.1372,0.331423,2
042025080909,3,3935,0.1082,0.261467,4
042025080909,4,3813,0.2422,0.585130,5
042025080909,5,3949,0.0249,0.060132,6
042025080909,6,4086,0.0737,0.178083,1
042025080910,1,5096,0.4772,1.000000,1
042025080910,2,4056,0.0748,0.156767,4
042025080910,3,3978,0.2436,0.510411,2
042025080910,4,4821,0.0742,0.155394,3
042025080910,5,4850,0.0754,0.158039,
042025080910,6,3713,0.0548,0.114744,
042025080911,1,5217,0.7704,1.000000,1
042025080911,2,4640,0.1035,0.134362,3
042025080911,3,4162,0.0282,0.036583,4
042025080911,4,4329,0.0282,0.036661,2
042025080911,5,5038,0.0566,0.073454,5
042025080911,6,3202,0.0131,0.017005,
042025080912,1,3849,0.7616,1.000000,1
042025080912,2,3742,0.0371,0.048743,4
042025080912,3,3502,0.0557,0.073167,6
042025080912,4,4452,0.0652,0.085619,3
042025080912,5,3951,0.0675,0.088653,5
042025080912,6,5133,0.0129,0.016881,2
062025080901,1,4825,0.4964,1.000000,1
062025080901,2,4546,0.1788,0.360153,4
062025080901,3,4014,0.1066,0.214675,3
062025080901,4,4240,0.1168,0.235214,6
062025080901,5,4347,0.0642,0.129393,2
062025080901,6,4183,0.0372,0.074962,5
062025080902,1,3645,0.2928,1.000000,4
062025080902,2,4611,0.1706,0.582582,1
062025080902,3,4065,0.1560,0.532615,2
062025080902,4,4225,0.2274,0.776461,5
062025080902,5,4478,0.0700,0.238949,6
062025080902,6,4387,0.0832,0.284159,3
062025080903,1,5129,0.3339,1.000000,2
062025080903,2,5088,0.2586,0.774357,1
062025080903,3,3900,0.1819,0.544722,5
062025080903,4,3232,0.0666,0.199505,6
062025080903,5,4963,0.1229,0.367988,3
062025080903,6,4738,0.0361,0.108234,4
062025080904,1,3845,0.4100,1.000000,2
062025080904,2,4190,0.1565,0.381799,1
062025080904,3,3999,0.2245,0.547657,4
062025080904,4,4289,0.1047,0.255452,3
062025080904,5,4746,0.0806,0.196489,5
062025080904,6,4286,0.0236,0.057527,6
062025080905,1,3611,0.4700,1.000000,1
062025080905,2,4845,0.1557,0.331270,2
062025080905,3,4433,0.1830,0.389447,3
062025080905,4,5163,0.1036,0.220434,4
062025080905,5,3618,0.0658,0.140102,6
062025080905,6,5205,0.0219,0.046555,5
062025080906,1,4240,0.5238,1.000000,1
062025080906,2,4884,0.1463,0.279309,2
062025080906,3,4773,0.0861,0.164422,4
062025080906,4,4627,0.0921,0.175776,5
062025080906,5,3435,0.1152,0.219880,3
062025080906,6,4473,0.0364,0.069581,6
062025080907,1,4642,0.5778,1.000000,1
062025080907,2,4183,0.1195,0.206780,6
062025080907,3,4927,0.1031,0.178451,3
062025080907,4,4804,0.0674,0.116613,2
062025080907,5,4123,0.0842,0.145798,4
062025080907,6,4225,0.0479,0.082942,5
062025080908,1,4117,0.4661,1.000000,4
062025080908,2,4536,0.0591,0.126804,2
062025080908,3,4387,0.2339,0.501803,1
062025080908,4,4791,0.0885,0.189968,6
062025080908,5,5088,0.1137,0.243859,3
062025080908,6,4546,0.0388,0.083250,5
062025080909,1,4347,0.3956,1.000000,1
062025080909,2,4482,0.2412,0.609585,3
062025080909,3,3845,0.1065,0.269275,5
062025080909,4,4961,0.1563,0.394970,4
062025080909,5,3645,0.0366,0.092607,6
062025080909,6,4530,0.0638,0.161136,2
062025080910,1,4963,0.5936,1.000000,1
062025080910,2,4373,0.0989,0.166633,2
062025080910,3,4825,0.1210,0.203784,3
062025080910,4,3999,0.1156,0.194753,4
062025080910,5,5163,0.0559,0.094252,5
062025080910,6,4758,0.0149,0.025171,6
062025080911,1,4590,0.6647,1.000000,2
062025080911,2,4433,0.1307,0.196651,6
062025080911,3,3232,0.0630,0.094801,5
062025080911,4,4017,0.0664,0.099843,1
062025080911,5,4190,0.0534,0.080283,4
062025080911,6,4627,0.0219,0.032878,3
062025080912,1,4502,0.5657,1.000000,1
062025080912,2,4447,0.1177,0.208141,6
062025080912,3,4642,0.1428,0.252358,3
062025080912,4,4456,0.0944,0.166868,2
062025080912,5,4845,0.0551,0.097340,5
062025080912,6,4884,0.0243,0.042964,4
072025080901,1,3848,0.5794,1.000000,1
072025080901,2,4369,0.2052,0.354192,5
072025080901,3,3893,0.0755,0.130372,3
072025080901,4,5262,0.0470,0.081134,2
072025080901,5,4308,0.0892,0.154032,4
072025080901,6,5383,0.0036,0.006130,6
072025080902,1,3967,0.4248,1.000000,1
072025080902,2,4276,0.2792,0.657428,2
072025080902,3,4139,0.0586,0.138023,3
072025080902,4,3831,0.0688,0.161886,5
072025080902,5,3315,0.0842,0.198346,6
072025080902,6,4043,0.0844,0.198602,4
072025080903,1,5139,0.5413,1.000000,5
072025080903,2,5183,0.0986,0.182123,4
072025080903,3,5089,0.1661,0.306774,6
072025080903,4,3957,0.0497,0.091752,1
072025080903,5,4067,0.1083,0.200138,2
072025080903,6,4442,0.0361,0.066674,3
072025080904,1,3990,0.4366,1.000000,3
072025080904,2,4650,0.2041,0.467428,1
072025080904,3,3519,0.0785,0.179780,4
072025080904,4,5137,0.1458,0.334023,6
072025080904,5,5266,0.0190,0.043571,5
072025080904,6,4914,0.1160,0.265825,2
072025080905,1,5262,0.2462,0.843755,4
072025080905,2,5068,0.2918,1.000000,1
072025080905,3,5196,0.1760,0.603167,6
072025080905,4,5232,0.1018,0.348825,5
072025080905,5,3554,0.1630,0.558566,3
072025080905,6,3712,0.0212,0.072698,2
072025080906,1,4824,0.7451,1.000000,4
072025080906,2,4527,0.0285,0.038247,6
072025080906,3,4630,0.1060,0.142301,2
072025080906,4,5169,0.0214,0.028707,5
072025080906,5,5321,0.0263,0.035272,1
072025080906,6,3946,0.0727,0.097636,3
072025080907,1,4483,0.6623,1.000000,1
072025080907,2,3848,0.0669,0.100952,2
072025080907,3,4118,0.1509,0.227862,5
072025080907,4,4526,0.0834,0.125915,3
072025080907,5,5061,0.0204,0.030796,4
072025080907,6,5183,0.0161,0.024262,6
072025080908,1,5137,0.5106,1.000000,3
072025080908,2,3941,0.3428,0.671365,1
072025080908,3,3957,0.0279,0.054581,2
072025080908,4,3690,0.0394,0.077153,6
072025080908,5,4369,0.0703,0.137626,5
072025080908,6,3831,0.0090,0.017640,4
072025080909,1,4199,0.7430,1.000000,1
072025080909,2,3315,0.0611,0.082235,6
072025080909,3,4308,0.0811,0.109150,3
072025080909,4,3712,0.0405,0.054541,2
072025080909,5,5089,0.0584,0.078638,4
072025080909,6,3519,0.0158,0.021250,5
072025080910,1,4269,0.8040,1.000000,1
072025080910,2,3988,0.0572,0.071145,4
072025080910,3,4067,0.0636,0.079101,2
072025080910,4,3893,0.0282,0.035113,3
072025080910,5,4793,0.0419,0.052124,6
072025080910,6,4139,0.0050,0.006235,5
072025080911,1,3554,0.6954,1.000000,1
072025080911,2,4442,0.0630,0.090658,5
072025080911,3,5321,0.0341,0.048998,2
072025080911,4,4043,0.1122,0.161334,3
072025080911,5,4650,0.0735,0.105753,4
072025080911,6,4526,0.0217,0.031209,6
072025080912,1,3941,0.7112,1.000000,1
072025080912,2,3946,0.0897,0.126111,2
072025080912,3,4914,0.1022,0.143630,
072025080912,4,4483,0.0493,0.069273,3
072025080912,5,4276,0.0289,0.040692,5
072025080912,6,5068,0.0187,0.026304,4
092025080901,1,3251,0.7413,1.000000,1
092025080901,2,5286,0.0764,0.103045,3
092025080901,3,4944,0.0574,0.077474,5
092025080901,4,5190,0.0425,0.057266,2
092025080901,5,3888,0.0789,0.106389,4
092025080901,6,5416,0.0035,0.004753,6
092025080902,1,4110,0.5309,1.000000,
092025080902,2,3870,0.1129,0.212663,3
092025080902,3,5046,0.1032,0.194372,1
092025080902,4,3696,0.1750,0.329730,2
092025080902,5,3953,0.0684,0.128931,5
092025080902,6,5305,0.0095,0.017977,4
092025080903,1,4834,0.4890,1.000000,1
092025080903,2,3825,0.0587,0.120082,5
092025080903,3,3635,0.1487,0.304152,2
092025080903,4,4462,0.0985,0.201520,3
092025080903,5,4579,0.2020,0.413159,4
092025080903,6,5415,0.0030,0.006070,6
092025080904,1,4692,0.3023,1.000000,2
092025080904,2,4631,0.1498,0.495591,6
092025080904,3,5191,0.2947,0.974605,3
092025080904,4,3257,0.1657,0.548202,4
092025080904,5,4508,0.0625,0.206686,1
092025080904,6,5022,0.0249,0.082366,5
092025080905,1,4119,0.6245,1.000000,1
092025080905,2,4625,0.0726,0.116212,2
092025080905,3,4883,0.0950,0.152147,3
092025080905,4,3888,0.1143,0.183070,6
092025080905,5,5019,0.0852,0.136427,4
092025080905,6,5284,0.0084,0.013497,5
092025080906,1,4464,0.7023,1.000000,1
092025080906,2,5156,0.1268,0.180566,4
