race_id,枠番,日付,場コード,会場,レース,登番,選手名,class_ord,class_gap,win_rate_national,winrate_rank_in_race,winrate_diff_top,motor_top2_rate,motor_rank_in_race,st_avg,st_rank_in_race,field_strength_std
012025080412,1,2025-08-04,01,桐生,12,4561,藤山翔大,4,0,6.0200,4,0.5500,41.1300,1,0.2267,6,0.3281
012025080412,2,2025-08-04,01,桐生,12,3627,井上恵一,2,-2,5.8700,5,0.7000,34.8100,3,0.2133,5,0.3281
012025080412,3,2025-08-04,01,桐生,12,4581,吉村誠,3,-1,6.5100,2,0.0600,27.1700,6,0.1333,1,0.3281
012025080412,4,2025-08-04,01,桐生,12,3931,黒崎竜也,1,-3,5.6700,6,0.9000,27.4500,5,0.1500,2,0.3281
012025080412,5,2025-08-04,01,桐生,12,3995,重野哲之,4,0,6.5700,1,0.0000,38.5800,2,0.1933,4,0.3281
012025080412,6,2025-08-04,01,桐生,12,4977,馬野耀,3,-1,6.2700,3,0.3000,34.1800,4,0.1633,3,0.3281
012025080501,1,2025-08-05,01,桐生,1,4232,笠雅雄,2,-2,3.9800,5,2.9800,31.2000,5,0.2833,5,1.8443
012025080501,2,2025-08-05,01,桐生,1,4364,池永太,4,0,6.9600,1,0.0000,48.4400,1,0.1480,1,1.8443
012025080501,3,2025-08-05,01,桐生,1,5183,中野孝二,2,-2,4.6800,3,2.2800,40.7100,3,0.2100,3,1.8443
012025080501,4,2025-08-05,01,桐生,1,4710,福田宗平,3,-1,6.4500,2,0.5100,39.0700,4,0.1620,2,1.8443
012025080501,5,2025-08-05,01,桐生,1,4093,吉田宗弘,2,-2,4.0800,4,2.8800,41.3800,2,0.2625,4,1.8443
012025080501,6,2025-08-05,01,桐生,1,5419,櫻井隼,1,-3,1.3200,6,5.6400,30.2500,6,0.3225,6,1.8443
012025080502,1,2025-08-05,01,桐生,2,5020,宮村勇哉,2,-2,4.5400,4,2.2500,29.7900,4,0.1800,2,1.0571
012025080502,2,2025-08-05,01,桐生,2,4058,野末智一,3,-1,5.3500,2,1.4400,35.9000,2,0.2000,3,1.0571
012025080502,3,2025-08-05,01,桐生,2,4355,小川広大,2,-2,3.4100,6,3.3800,29.6300,5,0.2600,6,1.0571
012025080502,4,2025-08-05,01,桐生,2,4184,渡邊雄一,4,0,6.7900,1,0.0000,37.9300,1,0.1325,1,1.0571
012025080502,5,2025-08-05,01,桐生,2,3910,松下知幸,2,-2,4.1800,5,2.6100,29.8100,3,0.2100,4,1.0571
012025080502,6,2025-08-05,01,桐生,2,5234,塚越海斗,2,-2,5.1500,3,1.6400,28.1000,6,0.2100,4,1.0571
012025080503,1,2025-08-05,01,桐生,3,3563,堤昇,2,-2,5.3100,4,1.4700,31.6700,4,0.1980,6,0.9698
012025080503,2,2025-08-05,01,桐生,3,3995,重野哲之,4,0,6.5700,2,0.2100,38.5800,2,0.1600,1,0.9698
012025080503,3,2025-08-05,01,桐生,3,5007,近藤雄一,2,-2,4.1800,6,2.6000,31.2900,5,0.1725,3,0.9698
012025080503,4,2025-08-05,01,桐生,3,3629,浅見昌克,3,-1,6.0800,3,0.7000,34.3400,3,0.1750,4,0.9698
012025080503,5,2025-08-05,01,桐生,3,5028,原田才一,4,0,6.7800,1,0.0000,27.6400,6,0.1680,2,0.9698
012025080503,6,2025-08-05,01,桐生,3,4487,三原司,2,-2,4.6100,5,2.1700,43.5500,1,0.1900,5,0.9698
012025080504,1,2025-08-05,01,桐生,4,3722,西村秀樹,2,-2,3.7300,6,3.0500,28.9100,5,0.2000,4,0.9259
012025080504,2,2025-08-05,01,桐生,4,4852,川原祐明,4,0,6.7800,1,0.0000,50.4200,1,0.1800,2,0.9259
012025080504,3,2025-08-05,01,桐生,4,3303,渡辺豊,3,-1,5.5600,4,1.2200,31.2000,3,0.2500,6,0.9259
012025080504,4,2025-08-05,01,桐生,4,4085,荻野裕介,1,-3,5.2800,5,1.5000,46.8300,2,0.2200,5,0.9259
012025080504,5,2025-08-05,01,桐生,4,3931,黒崎竜也,1,-3,5.6700,3,1.1100,27.4500,6,0.1900,3,0.9259
012025080504,6,2025-08-05,01,桐生,4,4233,亀山雅幸,3,-1,6.0400,2,0.7400,28.9700,4,0.1340,1,0.9259
012025080505,1,2025-08-05,01,桐生,5,4093,吉田宗弘,2,-2,4.0800,5,3.1700,41.3800,2,0.2625,6,1.1139
012025080505,2,2025-08-05,01,桐生,5,4808,松尾拓,3,-1,5.7000,2,1.5500,41.9100,1,0.1660,2,1.1139
012025080505,3,2025-08-05,01,桐生,5,4203,小倉康典,2,-2,3.9400,6,3.3100,32.6400,5,0.1300,1,1.1139
012025080505,4,2025-08-05,01,桐生,5,4532,秋元哲,4,0,7.2500,1,0.0000,35.9200,3,0.1920,3,1.1139
012025080505,5,2025-08-05,01,桐生,5,4792,杉村賢也,2,-2,5.6300,3,1.6200,31.5200,6,0.2040,4,1.1139
012025080505,6,2025-08-05,01,桐生,5,3362,間嶋仁志,3,-1,5.1100,4,2.1400,33.1000,4,0.2600,5,1.1139
012025080506,1,2025-08-05,01,桐生,6,4428,有賀達也,3,0,6.0300,1,0.0000,38.3100,1,0.2100,4,0.8277
012025080506,2,2025-08-05,01,桐生,6,3482,金子猛志,2,-1,5.5100,2,0.5200,38.2400,2,0.1700,2,0.8277
012025080506,3,2025-08-05,01,桐生,6,4232,笠雅雄,2,-1,3.9800,5,2.0500,31.2000,4,0.2833,6,0.8277
012025080506,4,2025-08-05,01,桐生,6,4641,磯村匠,2,-1,4.2500,4,1.7800,30.4000,5,0.2100,4,0.8277
012025080506,5,2025-08-05,01,桐生,6,4836,大谷健太,2,-1,3.7500,6,2.2800,34.1500,3,0.1780,3,0.8277
012025080506,6,2025-08-05,01,桐生,6,4023,柴田友和,2,-1,4.4300,3,1.6000,29.1700,6,0.1560,1,0.8277
012025080507,1,2025-08-05,01,桐生,7,3629,浅見昌克,3,-1,6.0800,2,0.6500,34.3400,1,0.1750,3,1.7705
012025080507,2,2025-08-05,01,桐生,7,4355,小川広大,2,-2,3.4100,5,3.3200,29.6300,4,0.2600,5,1.7705
012025080507,3,2025-08-05,01,桐生,7,4066,東本勝利,4,0,6.7300,1,0.0000,26.5700,6,0.1720,2,1.7705
012025080507,4,2025-08-05,01,桐生,7,4895,門間雄大,2,-2,4.7200,3,2.0100,28.9500,5,0.1500,1,1.7705
012025080507,5,2025-08-05,01,桐生,7,5419,櫻井隼,1,-3,1.3200,6,5.4100,30.2500,3,0.3225,6,1.7705
012025080507,6,2025-08-05,01,桐生,7,4902,山川雄大,2,-2,4.4100,4,2.3200,34.3100,2,0.1820,4,1.7705
012025080508,1,2025-08-05,01,桐生,8,4364,池永太,4,0,6.9600,1,0.0000,48.4400,1,0.1480,1,1.1215
012025080508,2,2025-08-05,01,桐生,8,3722,西村秀樹,2,-2,3.7300,6,3.2300,28.9100,6,0.2000,4,1.1215
012025080508,3,2025-08-05,01,桐生,8,5020,宮村勇哉,2,-2,4.5400,4,2.4200,29.7900,5,0.1800,3,1.1215
012025080508,4,2025-08-05,01,桐生,8,4113,木村浩士,2,-2,4.5900,3,2.3700,34.2500,3,0.2260,5,1.1215
012025080508,5,2025-08-05,01,桐生,8,4561,藤山翔大,4,0,6.0200,2,0.9400,41.1300,2,0.2400,6,1.1215
012025080508,6,2025-08-05,01,桐生,8,5007,近藤雄一,2,-2,4.1800,5,2.7800,31.2900,4,0.1725,2,1.1215
012025080509,1,2025-08-05,01,桐生,9,3627,井上恵一,2,-2,5.8700,3,0.7300,34.8100,4,0.2080,4,0.8097
012025080509,2,2025-08-05,01,桐生,9,4581,吉村誠,3,-1,6.5100,2,0.0900,27.1700,6,0.1520,1,0.8097
012025080509,3,2025-08-05,01,桐生,9,4058,野末智一,3,-1,5.3500,4,1.2500,35.9000,3,0.2000,3,0.8097
012025080509,4,2025-08-05,01,桐生,9,4702,三浦敬太,4,0,6.6000,1,0.0000,28.9500,5,0.1740,2,0.8097
012025080509,5,2025-08-05,01,桐生,9,3977,山本兼士,2,-2,4.2300,6,2.3700,42.2800,2,0.2420,6,0.8097
012025080509,6,2025-08-05,01,桐生,9,4085,荻野裕介,1,-3,5.2800,5,1.3200,46.8300,1,0.2200,5,0.8097
012025080510,1,2025-08-05,01,桐生,10,4532,秋元哲,4,0,7.2500,1,0.0000,35.9200,3,0.1920,2,1.0332
012025080510,2,2025-08-05,01,桐生,10,4641,磯村匠,2,-2,4.2500,6,3.0000,30.4000,6,0.2100,3,1.0332
012025080510,3,2025-08-05,01,桐生,10,4977,馬野耀,3,-1,6.2700,2,0.9800,34.1800,4,0.1460,1,1.0332
012025080510,4,2025-08-05,01,桐生,10,3303,渡辺豊,3,-1,5.5600,3,1.6900,31.2000,5,0.2500,6,1.0332
012025080510,5,2025-08-05,01,桐生,10,5183,中野孝二,2,-2,4.6800,5,2.5700,40.7100,1,0.2100,3,1.0332
012025080510,6,2025-08-05,01,桐生,10,4273,佐藤旭,2,-2,4.7800,4,2.4700,36.7200,2,0.2480,5,1.0332
012025080511,1,2025-08-05,01,桐生,11,5028,原田才一,4,0,6.7800,1,0.0000,27.6400,5,0.1680,3,1.0703
012025080511,2,2025-08-05,01,桐生,11,5234,塚越海斗,2,-2,5.1500,5,1.6300,28.1000,4,0.2100,6,1.0703
012025080511,3,2025-08-05,01,桐生,11,4710,福田宗平,3,-1,6.4500,3,0.3300,39.0700,2,0.1620,1,1.0703
012025080511,4,2025-08-05,01,桐生,11,4066,東本勝利,4,0,6.7300,2,0.0500,26.5700,6,0.1720,4,1.0703
012025080511,5,2025-08-05,01,桐生,11,4808,松尾拓,3,-1,5.7000,4,1.0800,41.9100,1,0.1660,2,1.0703
012025080511,6,2025-08-05,01,桐生,11,4836,大谷健太,2,-2,3.7500,6,3.0300,34.1500,3,0.1780,5,1.0703
012025080512,1,2025-08-05,01,桐生,12,4184,渡邊雄一,4,0,6.7900,1,0.0000,37.9300,3,0.1325,1,0.6731
012025080512,2,2025-08-05,01,桐生,12,4895,門間雄大,2,-2,4.7200,6,2.0700,28.9500,6,0.1500,3,0.6731
012025080512,3,2025-08-05,01,桐生,12,3995,重野哲之,4,0,6.5700,2,0.2200,38.5800,1,0.1600,4,0.6731
012025080512,4,2025-08-05,01,桐生,12,4428,有賀達也,3,-1,6.0300,4,0.7600,38.3100,2,0.2100,6,0.6731
012025080512,5,2025-08-05,01,桐生,12,4233,亀山雅幸,3,-1,6.0400,3,0.7500,28.9700,5,0.1340,2,0.6731
012025080512,6,2025-08-05,01,桐生,12,4792,杉村賢也,2,-2,5.6300,5,1.1600,31.5200,4,0.2040,5,0.6731
012025080601,1,2025-08-06,01,桐生,1,4836,大谷健太,2,-1,3.7500,6,1.8100,34.1500,2,0.2129,3,0.6180
012025080601,2,2025-08-06,01,桐生,1,3303,渡辺豊,3,0,5.5600,1,0.0000,31.2000,4,0.2067,2,0.6180
012025080601,3,2025-08-06,01,桐生,1,5020,宮村勇哉,2,-1,4.5400,4,1.0200,29.7900,6,0.1683,1,0.6180
012025080601,4,2025-08-06,01,桐生,1,3362,間嶋仁志,3,0,5.1100,2,0.4500,33.1000,3,0.2400,5,0.6180
012025080601,5,2025-08-06,01,桐生,1,4232,笠雅雄,2,-1,3.9800,5,1.5800,31.2000,4,0.2440,6,0.6180
012025080601,6,2025-08-06,01,桐生,1,4113,木村浩士,2,-1,4.5900,3,0.9700,34.2500,1,0.2150,4,0.6180
012025080602,1,2025-08-06,01,桐生,2,4792,杉村賢也,2,-2,5.6300,4,1.1000,31.5200,5,0.2057,5,0.4828
012025080602,2,2025-08-06,01,桐生,2,4977,馬野耀,3,-1,6.2700,2,0.4600,34.1800,3,0.1333,1,0.4828
012025080602,3,2025-08-06,01,桐生,2,3482,金子猛志,2,-2,5.5100,5,1.2200,38.2400,1,0.1733,3,0.4828
012025080602,4,2025-08-06,01,桐生,2,3627,井上恵一,2,-2,5.8700,3,0.8600,34.8100,2,0.2067,6,0.4828
012025080602,5,2025-08-06,01,桐生,2,4066,東本勝利,4,0,6.7300,1,0.0000,26.5700,6,0.1729,2,0.4828
012025080602,6,2025-08-06,01,桐生,2,3563,堤昇,2,-2,5.3100,6,1.4200,31.6700,4,0.1917,4,0.4828
012025080603,1,2025-08-06,01,桐生,3,4233,亀山雅幸,3,-1,6.0400,3,0.9200,28.9700,5,0.1629,3,0.9253
012025080603,2,2025-08-06,01,桐生,3,4085,荻野裕介,1,-3,5.2800,5,1.6800,46.8300,2,0.2567,5,0.9253
012025080603,3,2025-08-06,01,桐生,3,4581,吉村誠,3,-1,6.5100,2,0.4500,27.1700,6,0.1667,4,0.9253
012025080603,4,2025-08-06,01,桐生,3,4808,松尾拓,3,-1,5.7000,4,1.2600,41.9100,3,0.1543,2,0.9253
012025080603,5,2025-08-06,01,桐生,3,4093,吉田宗弘,2,-2,4.0800,6,2.8800,41.3800,4,0.2617,6,0.9253
012025080603,6,2025-08-06,01,桐生,3,4364,池永太,4,0,6.9600,1,0.0000,48.4400,1,0.1371,1,0.9253
012025080604,1,2025-08-06,01,桐生,4,3931,黒崎竜也,1,-3,5.6700,4,1.1200,27.4500,6,0.1767,4,1.0588
012025080604,2,2025-08-06,01,桐生,4,4023,柴田友和,2,-2,4.4300,5,2.3600,29.1700,4,0.1500,1,1.0588
012025080604,3,2025-08-06,01,桐生,4,4902,山川雄大,2,-2,4.4100,6,2.3800,34.3100,3,0.1783,5,1.0588
012025080604,4,2025-08-06,01,桐生,4,4852,川原祐明,4,0,6.7800,2,0.0100,50.4200,1,0.1733,3,1.0588
012025080604,5,2025-08-06,01,桐生,4,5028,原田才一,4,0,6.7800,2,0.0100,27.6400,5,0.1500,1,1.0588
012025080604,6,2025-08-06,01,桐生,4,4184,渡邊雄一,4,0,6.7900,1,0.0000,37.9300,2,0.1833,6,1.0588
012025080605,1,2025-08-06,01,桐生,5,4203,小倉康典,2,-2,3.9400,6,2.6600,32.6400,4,0.1300,1,1.0123
012025080605,2,2025-08-06,01,桐生,5,4428,有賀達也,3,-1,6.0300,2,0.5700,38.3100,3,0.2114,5,1.0123
012025080605,3,2025-08-06,01,桐生,5,4487,三原司,2,-2,4.6100,4,1.9900,43.5500,1,0.1833,3,1.0123
012025080605,4,2025-08-06,01,桐生,5,4561,藤山翔大,4,0,6.0200,3,0.5800,41.1300,2,0.2317,6,1.0123
012025080605,5,2025-08-06,01,桐生,5,4641,磯村匠,2,-2,4.2500,5,2.3500,30.4000,5,0.1833,3,1.0123
012025080605,6,2025-08-06,01,桐生,5,4702,三浦敬太,4,0,6.6000,1,0.0000,28.9500,6,0.1517,2,1.0123
012025080606,1,2025-08-06,01,桐生,6,4710,福田宗平,3,0,6.4500,1,0.0000,39.0700,1,0.1471,1,1.5408
012025080606,2,2025-08-06,01,桐生,6,4273,佐藤旭,2,-1,4.7800,2,1.6700,36.7200,2,0.2133,4,1.5408
012025080606,3,2025-08-06,01,桐生,6,3910,松下知幸,2,-1,4.1800,3,2.2700,29.8100,4,0.2067,3,1.5408
012025080606,4,2025-08-06,01,桐生,6,3722,西村秀樹,2,-1,3.7300,4,2.7200,28.9100,6,0.1933,2,1.5408
012025080606,5,2025-08-06,01,桐生,6,4355,小川広大,2,-1,3.4100,5,3.0400,29.6300,5,0.2483,5,1.5408
012025080606,6,2025-08-06,01,桐生,6,5419,櫻井隼,1,-2,1.3200,6,5.1300,30.2500,3,0.3167,6,1.5408
012025080607,1,2025-08-06,01,桐生,7,4058,野末智一,3,0,5.3500,1,0.0000,35.9000,2,0.1917,5,0.3875
012025080607,2,2025-08-06,01,桐生,7,5007,近藤雄一,2,-1,4.1800,6,1.1700,31.2900,4,0.1750,3,0.3875
012025080607,3,2025-08-06,01,桐生,7,3362,間嶋仁志,3,0,5.1100,3,0.2400,33.1000,3,0.2400,6,0.3875
012025080607,4,2025-08-06,01,桐生,7,5183,中野孝二,2,-1,4.6800,5,0.6700,40.7100,1,0.1583,1,0.3875
012025080607,5,2025-08-06,01,桐生,7,4895,門間雄大,2,-1,4.7200,4,0.6300,28.9500,5,0.1614,2,0.3875
012025080607,6,2025-08-06,01,桐生,7,5234,塚越海斗,2,-1,5.1500,2,0.2000,28.1000,6,0.1900,4,0.3875
012025080608,1,2025-08-06,01,桐生,8,3995,重野哲之,4,0,6.5700,1,0.0000,38.5800,3,0.1671,1,0.8753
012025080608,2,2025-08-06,01,桐生,8,3977,山本兼士,2,-2,4.2300,5,2.3400,42.2800,1,0.2183,5,0.8753
012025080608,3,2025-08-06,01,桐生,8,4113,木村浩士,2,-2,4.5900,4,1.9800,34.2500,5,0.2150,4,0.8753
012025080608,4,2025-08-06,01,桐生,8,4093,吉田宗弘,2,-2,4.0800,6,2.4900,41.3800,2,0.2617,6,0.8753
012025080608,5,2025-08-06,01,桐生,8,3303,渡辺豊,3,-1,5.5600,2,1.0100,31.2000,6,0.2067,3,0.8753
012025080608,6,2025-08-06,01,桐生,8,3482,金子猛志,2,-2,5.5100,3,1.0600,38.2400,4,0.1733,2,0.8753
012025080609,1,2025-08-06,01,桐生,9,3563,堤昇,2,-2,5.3100,4,1.4800,31.6700,4,0.1917,5,0.8231
012025080609,2,2025-08-06,01,桐生,9,4184,渡邊雄一,4,0,6.7900,1,0.0000,37.9300,2,0.1833,3,0.8231
012025080609,3,2025-08-06,01,桐生,9,3627,井上恵一,2,-2,5.8700,3,0.9200,34.8100,3,0.2067,6,0.8231
012025080609,4,2025-08-06,01,桐生,9,4487,三原司,2,-2,4.6100,5,2.1800,43.5500,1,0.1833,3,0.8231
012025080609,5,2025-08-06,01,桐生,9,4023,柴田友和,2,-2,4.4300,6,2.3600,29.1700,5,0.1500,1,0.8231
012025080609,6,2025-08-06,01,桐生,9,4233,亀山雅幸,3,-1,6.0400,2,0.7500,28.9700,6,0.1629,2,0.8231
012025080610,1,2025-08-06,01,桐生,10,4364,池永太,4,0,6.9600,1,0.0000,48.4400,1,0.1371,1,0.8307
012025080610,2,2025-08-06,01,桐生,10,4066,東本勝利,4,0,6.7300,2,0.2300,26.5700,6,0.1729,3,0.8307
012025080610,3,2025-08-06,01,桐生,10,4808,松尾拓,3,-1,5.7000,4,1.2600,41.9100,2,0.1543,2,0.8307
012025080610,4,2025-08-06,01,桐生,10,4902,山川雄大,2,-2,4.4100,6,2.5500,34.3100,4,0.1783,5,0.8307
012025080610,5,2025-08-06,01,桐生,10,4428,有賀達也,3,-1,6.0300,3,0.9300,38.3100,3,0.2114,6,0.8307
012025080610,6,2025-08-06,01,桐生,10,3931,黒崎竜也,1,-3,5.6700,5,1.2900,27.4500,5,0.1767,4,0.8307
012025080611,1,2025-08-06,01,桐生,11,4702,三浦敬太,4,0,6.6000,3,0.1800,28.9500,4,0.1517,4,1.0079
012025080611,2,2025-08-06,01,桐生,11,5028,原田才一,4,0,6.7800,1,0.0000,27.6400,5,0.1500,3,1.0079
012025080611,3,2025-08-06,01,桐生,11,4852,川原祐明,4,0,6.7800,1,0.0000,50.4200,1,0.1733,6,1.0079
012025080611,4,2025-08-06,01,桐生,11,4581,吉村誠,3,-1,6.5100,4,0.2700,27.1700,6,0.1667,5,1.0079
012025080611,5,2025-08-06,01,桐生,11,4710,福田宗平,3,-1,6.4500,5,0.3300,39.0700,2,0.1471,2,1.0079
012025080611,6,2025-08-06,01,桐生,11,4203,小倉康典,2,-2,3.9400,6,2.8400,32.6400,3,0.1300,1,1.0079
012025080612,1,2025-08-06,01,桐生,12,4561,藤山翔大,4,0,6.0200,3,0.5500,41.1300,2,0.2317,5,0.7902
012025080612,2,2025-08-06,01,桐生,12,3910,松下知幸,2,-2,4.1800,6,2.3900,29.8100,6,0.2067,4,0.7902
012025080612,3,2025-08-06,01,桐生,12,4085,荻野裕介,1,-3,5.2800,5,1.2900,46.8300,1,0.2567,6,0.7902
012025080612,4,2025-08-06,01,桐生,12,4058,野末智一,3,-1,5.3500,4,1.2200,35.9000,4,0.1917,3,0.7902
012025080612,5,2025-08-06,01,桐生,12,3995,重野哲之,4,0,6.5700,1,0.0000,38.5800,3,0.1671,2,0.7902
012025080612,6,2025-08-06,01,桐生,12,4977,馬野耀,3,-1,6.2700,2,0.3000,34.1800,5,0.1333,1,0.7902
012025080701,1,2025-08-07,01,桐生,1,3482,金子猛志,2,-1,5.5100,2,0.0500,38.2400,2,0.1787,4,1.4229
012025080701,2,2025-08-07,01,桐生,1,5183,中野孝二,2,-1,4.6800,3,0.8800,40.7100,1,0.1714,3,1.4229
012025080701,3,2025-08-07,01,桐生,1,5007,近藤雄一,2,-1,4.1800,5,1.3800,31.2900,3,0.1643,1,1.4229
012025080701,4,2025-08-07,01,桐生,1,3303,渡辺豊,3,0,5.5600,1,0.0000,31.2000,4,0.2188,5,1.4229
012025080701,5,2025-08-07,01,桐生,1,5419,櫻井隼,1,-2,1.3200,6,4.2400,30.2500,5,0.2929,6,1.4229
012025080701,6,2025-08-07,01,桐生,1,5020,宮村勇哉,2,-1,4.5400,4,1.0200,29.7900,6,0.1683,2,1.4229
012025080702,1,2025-08-07,01,桐生,2,3977,山本兼士,2,-2,4.2300,4,2.5500,42.2800,2,0.2171,5,1.0739
012025080702,2,2025-08-07,01,桐生,2,4232,笠雅雄,2,-2,3.9800,5,2.8000,31.2000,5,0.2567,6,1.0739
012025080702,3,2025-08-07,01,桐生,2,4852,川原祐明,4,0,6.7800,1,0.0000,50.4200,1,0.1650,1,1.0739
012025080702,4,2025-08-07,01,桐生,2,4792,杉村賢也,2,-2,5.6300,2,1.1500,31.5200,4,0.1987,4,1.0739
012025080702,5,2025-08-07,01,桐生,2,3722,西村秀樹,2,-2,3.7300,6,3.0500,28.9100,6,0.1743,2,1.0739
012025080702,6,2025-08-07,01,桐生,2,4058,野末智一,3,-1,5.3500,3,1.4300,35.9000,3,0.1900,3,1.0739
012025080703,1,2025-08-07,01,桐生,3,4113,木村浩士,2,-2,4.5900,5,1.9800,34.2500,3,0.2175,4,1.0109
012025080703,2,2025-08-07,01,桐生,3,3362,間嶋仁志,3,-1,5.1100,4,1.4600,33.1000,4,0.2263,5,1.0109
012025080703,3,2025-08-07,01,桐生,3,3995,重野哲之,4,0,6.5700,1,0.0000,38.5800,1,0.1622,2,1.0109
012025080703,4,2025-08-07,01,桐生,3,4355,小川広大,2,-2,3.4100,6,3.1600,29.6300,5,0.2286,6,1.0109
012025080703,5,2025-08-07,01,桐生,3,3931,黒崎竜也,1,-3,5.6700,3,0.9000,27.4500,6,0.1600,1,1.0109
012025080703,6,2025-08-07,01,桐生,3,3627,井上恵一,2,-2,5.8700,2,0.7000,34.8100,2,0.1875,3,1.0109
012025080704,1,2025-08-07,01,桐生,4,4203,小倉康典,2,-2,3.9400,6,2.5700,32.6400,5,0.1275,1,0.9860
012025080704,2,2025-08-07,01,桐生,4,4902,山川雄大,2,-2,4.4100,5,2.1000,34.3100,3,0.1638,2,0.9860
012025080704,3,2025-08-07,01,桐生,4,4273,佐藤旭,2,-2,4.7800,4,1.7300,36.7200,2,0.1871,5,0.9860
012025080704,4,2025-08-07,01,桐生,4,4581,吉村誠,3,-1,6.5100,1,0.0000,27.1700,6,0.1762,4,0.9860
012025080704,5,2025-08-07,01,桐生,4,4977,馬野耀,3,-1,6.2700,2,0.2400,34.1800,4,0.1729,3,0.9860
012025080704,6,2025-08-07,01,桐生,4,4561,藤山翔大,4,0,6.0200,3,0.4900,41.1300,1,0.2075,6,0.9860
012025080705,1,2025-08-07,01,桐生,5,4023,柴田友和,2,-1,4.4300,5,2.0200,29.1700,6,0.1500,2,0.7936
012025080705,2,2025-08-07,01,桐生,5,4641,磯村匠,2,-1,4.2500,6,2.2000,30.4000,5,0.1800,5,0.7936
012025080705,3,2025-08-07,01,桐生,5,3303,渡辺豊,3,0,5.5600,3,0.8900,31.2000,4,0.2188,6,0.7936
012025080705,4,2025-08-07,01,桐生,5,4487,三原司,2,-1,4.6100,4,1.8400,43.5500,1,0.1713,4,0.7936
012025080705,5,2025-08-07,01,桐生,5,4808,松尾拓,3,0,5.7000,2,0.7500,41.9100,2,0.1589,3,0.7936
012025080705,6,2025-08-07,01,桐生,5,4710,福田宗平,3,0,6.4500,1,0.0000,39.0700,3,0.1278,1,0.7936
012025080706,1,2025-08-07,01,桐生,6,4233,亀山雅幸,3,0,6.0400,1,0.0000,28.9700,4,0.1733,3,0.7928
012025080706,2,2025-08-07,01,桐生,6,3722,西村秀樹,2,-1,3.7300,6,2.3100,28.9100,6,0.1743,4,0.7928
012025080706,3,2025-08-07,01,桐生,6,4895,門間雄大,2,-1,4.7200,3,1.3200,28.9500,5,0.1662,1,0.7928
012025080706,4,2025-08-07,01,桐生,6,3910,松下知幸,2,-1,4.1800,5,1.8600,29.8100,3,0.1775,5,0.7928
012025080706,5,2025-08-07,01,桐生,6,4792,杉村賢也,2,-1,5.6300,2,0.4100,31.5200,2,0.1987,6,0.7928
012025080706,6,2025-08-07,01,桐生,6,5183,中野孝二,2,-1,4.6800,4,1.3600,40.7100,1,0.1714,2,0.7928
012025080707,1,2025-08-07,01,桐生,7,4066,東本勝利,4,0,6.7300,1,0.0000,26.5700,6,0.1667,1,1.6674
012025080707,2,2025-08-07,01,桐生,7,5020,宮村勇哉,2,-2,4.5400,4,2.1900,29.7900,5,0.1683,2,1.6674
012025080707,3,2025-08-07,01,桐生,7,4058,野末智一,3,-1,5.3500,2,1.3800,35.9000,2,0.1900,3,1.6674
012025080707,4,2025-08-07,01,桐生,7,4232,笠雅雄,2,-2,3.9800,5,2.7500,31.2000,3,0.2567,4,1.6674
012025080707,5,2025-08-07,01,桐生,7,4085,荻野裕介,1,-3,5.2800,3,1.4500,46.8300,1,0.2662,5,1.6674
012025080707,6,2025-08-07,01,桐生,7,5419,櫻井隼,1,-3,1.3200,6,5.4100,30.2500,4,0.2929,6,1.6674
012025080708,1,2025-08-07,01,桐生,8,4977,馬野耀,3,0,6.2700,1,0.0000,34.1800,2,0.1729,2,0.9514
012025080708,2,2025-08-07,01,桐生,8,4355,小川広大,2,-1,3.4100,6,2.8600,29.6300,6,0.2286,6,0.9514
012025080708,3,2025-08-07,01,桐生,8,4836,大谷健太,2,-1,3.7500,5,2.5200,34.1500,3,0.2188,4,0.9514
012025080708,4,2025-08-07,01,桐生,8,3977,山本兼士,2,-1,4.2300,3,2.0400,42.2800,1,0.2171,3,0.9514
012025080708,5,2025-08-07,01,桐生,8,3362,間嶋仁志,3,0,5.1100,2,1.1600,33.1000,4,0.2263,5,0.9514
012025080708,6,2025-08-07,01,桐生,8,5007,近藤雄一,2,-1,4.1800,4,2.0900,31.2900,5,0.1643,1,0.9514
012025080709,1,2025-08-07,01,桐生,9,5234,塚越海斗,2,-2,5.1500,3,1.4200,28.1000,6,0.1913,4,0.9004
012025080709,2,2025-08-07,01,桐生,9,4093,吉田宗弘,2,-2,4.0800,6,2.4900,41.3800,1,0.2425,6,0.9004
012025080709,3,2025-08-07,01,桐生,9,4561,藤山翔大,4,0,6.0200,2,0.5500,41.1300,2,0.2075,5,0.9004
012025080709,4,2025-08-07,01,桐生,9,4641,磯村匠,2,-2,4.2500,5,2.3200,30.4000,5,0.1800,2,0.9004
012025080709,5,2025-08-07,01,桐生,9,4273,佐藤旭,2,-2,4.7800,4,1.7900,36.7200,4,0.1871,3,0.9004
012025080709,6,2025-08-07,01,桐生,9,3995,重野哲之,4,0,6.5700,1,0.0000,38.5800,3,0.1622,1,0.9004
012025080710,1,2025-08-07,01,桐生,10,3627,井上恵一,2,-2,5.8700,3,0.9100,34.8100,3,0.1875,6,0.9208
012025080710,2,2025-08-07,01,桐生,10,4808,松尾拓,3,-1,5.7000,4,1.0800,41.9100,2,0.1589,2,0.9208
