race_id,˜g”Ô,“o”Ô,p_win,strength,finish_rank
012025081310,4,3441,0.0504,0.112008,5
012025081310,5,3655,0.0516,0.114680,6
012025081310,6,3947,0.0165,0.036674,3
012025081311,1,4188,0.7868,1.000000,1
012025081311,2,4036,0.0698,0.088747,3
012025081311,3,4539,0.0888,0.112813,2
012025081311,4,3827,0.0181,0.023018,5
012025081311,5,3538,0.0185,0.023541,4
012025081311,6,4420,0.0179,0.022778,6
012025081312,1,4787,0.4765,1.000000,1
012025081312,2,4645,0.1553,0.325944,3
012025081312,3,5234,0.0586,0.123065,4
012025081312,4,3532,0.2669,0.560166,2
012025081312,5,3659,0.0315,0.066195,5
012025081312,6,5006,0.0112,0.023430,6
012025081401,1,5320,0.1288,0.356749,6
012025081401,2,3652,0.0743,0.205768,2
012025081401,3,5213,0.1920,0.531748,1
012025081401,4,5150,0.3611,1.000000,4
012025081401,5,3448,0.0714,0.197707,3
012025081401,6,3740,0.1725,0.477620,5
012025081402,1,4987,0.2288,0.758752,5
012025081402,2,3973,0.0969,0.321231,4
012025081402,3,3406,0.2688,0.891311,3
012025081402,4,4486,0.3015,1.000000,2
012025081402,5,5234,0.0899,0.298270,1
012025081402,6,5283,0.0141,0.046855,6
012025081403,1,5306,0.1087,0.212919,5
012025081403,2,5141,0.5104,1.000000,2
012025081403,3,4550,0.1924,0.377080,3
012025081403,4,3441,0.1339,0.262292,4
012025081403,5,5364,0.0147,0.028867,6
012025081403,6,4887,0.0399,0.078259,1
012025081404,1,3947,0.2074,0.539245,4
012025081404,2,3532,0.3846,1.000000,3
012025081404,3,4036,0.2159,0.561379,2
012025081404,4,5153,0.0595,0.154727,1
012025081404,5,4645,0.1280,0.332846,5
012025081404,6,5365,0.0045,0.011795,6
012025081405,1,4637,0.3880,1.000000,4
012025081405,2,4539,0.2652,0.683446,2
012025081405,3,3475,0.1062,0.273631,6
012025081405,4,5216,0.1977,0.509394,1
012025081405,5,5341,0.0071,0.018399,5
012025081405,6,3993,0.0358,0.092195,3
012025081406,1,4851,0.8788,1.000000,2
012025081406,2,5070,0.0290,0.032975,6
012025081406,3,3653,0.0267,0.030372,5
012025081406,4,3538,0.0442,0.050268,1
012025081406,5,5377,0.0069,0.007881,4
012025081406,6,5213,0.0144,0.016358,3
012025081407,1,4420,0.5940,1.000000,3
012025081407,2,4819,0.1238,0.208495,2
012025081407,3,4486,0.2122,0.357252,6
012025081407,4,3652,0.0514,0.086615,1
012025081407,5,5306,0.0138,0.023213,4
012025081407,6,5402,0.0048,0.008044,5
012025081408,1,4036,0.5866,1.000000,1
012025081408,2,3441,0.0465,0.079242,4
012025081408,3,5006,0.0402,0.068524,3
012025081408,4,3973,0.0500,0.085276,6
012025081408,5,4188,0.2733,0.465907,2
012025081408,6,5390,0.0034,0.005711,5
012025081409,1,4362,0.7594,1.000000,1
012025081409,2,4637,0.0670,0.088173,4
012025081409,3,3655,0.0788,0.103813,2
012025081409,4,3827,0.0299,0.039382,5
012025081409,5,3686,0.0535,0.070488,3
012025081409,6,5153,0.0114,0.014998,6
012025081410,1,4787,0.7236,1.000000,1
012025081410,2,3475,0.0686,0.094856,6
012025081410,3,3659,0.0802,0.110867,2
012025081410,4,3448,0.0437,0.060450,3
012025081410,5,3406,0.0681,0.094085,5
012025081410,6,5070,0.0157,0.021655,4
012025081411,1,4539,0.5396,1.000000,3
012025081411,2,4645,0.1406,0.260648,4
012025081411,3,4819,0.0616,0.114121,6
012025081411,4,5141,0.1853,0.343346,2
012025081411,5,5150,0.0533,0.098699,1
012025081411,6,5234,0.0197,0.036526,5
012025081412,1,3532,0.6976,1.000000,1
012025081412,2,5006,0.0215,0.030757,6
012025081412,3,4887,0.0267,0.038273,2
012025081412,4,4851,0.2173,0.311501,4
012025081412,5,4987,0.0115,0.016444,5
012025081412,6,5216,0.0255,0.036516,3
012025081501,1,3652,0.3993,1.000000,2
012025081501,2,5306,0.0561,0.140381,1
012025081501,3,3448,0.1885,0.472007,4
012025081501,4,5153,0.2884,0.722416,3
012025081501,5,5283,0.0523,0.130978,6
012025081501,6,5390,0.0155,0.038727,5
012025081502,1,3475,0.5769,1.000000,1
012025081502,2,5320,0.0268,0.046510,4
012025081502,3,5070,0.1014,0.175684,2
012025081502,4,4637,0.2205,0.382225,3
012025081502,5,4987,0.0459,0.079605,6
012025081502,6,3827,0.0284,0.049239,5
012025081503,1,4819,0.5068,1.000000,2
012025081503,2,5213,0.1129,0.222757,3
012025081503,3,3993,0.1299,0.256373,4
012025081503,4,3686,0.2348,0.463311,1
012025081503,5,5364,0.0107,0.021057,6
012025081503,6,5402,0.0049,0.009767,5
012025081504,1,3653,0.4828,1.000000,4
012025081504,2,3973,0.1209,0.250444,2
012025081504,3,3441,0.1593,0.329887,3
012025081504,4,5365,0.0381,0.078973,6
012025081504,5,5341,0.0169,0.035102,5
012025081504,6,3740,0.1819,0.376672,1
012025081505,1,3448,0.3500,1.000000,1
012025081505,2,4486,0.2860,0.817194,3
012025081505,3,4550,0.1864,0.532462,2
012025081505,4,3652,0.0998,0.285154,6
012025081505,5,5006,0.0629,0.179799,4
012025081505,6,5377,0.0149,0.042494,5
012025081506,1,4645,0.8040,1.000000,1
012025081506,2,3827,0.0500,0.062133,4
012025081506,3,5283,0.0306,0.038096,3
012025081506,4,5070,0.1010,0.125678,2
012025081506,5,5390,0.0091,0.011283,5
012025081506,6,5364,0.0053,0.006635,6
012025081507,1,3686,0.6975,1.000000,1
012025081507,2,4637,0.1325,0.189908,2
012025081507,3,3475,0.1300,0.186358,3
012025081507,4,5306,0.0258,0.037041,5
012025081507,5,5402,0.0081,0.011671,6
012025081507,6,5365,0.0061,0.008759,4
012025081508,1,3441,0.5180,1.000000,4
012025081508,2,4987,0.1125,0.217117,3
012025081508,3,5320,0.0453,0.087392,6
012025081508,4,3993,0.2789,0.538438,1
012025081508,5,5377,0.0351,0.067721,2
012025081508,6,5341,0.0103,0.019799,5
012025081509,1,4539,0.5561,1.000000,1
012025081509,2,4362,0.2314,0.416097,3
012025081509,3,4887,0.0446,0.080219,6
012025081509,4,3538,0.0727,0.130802,2
012025081509,5,4420,0.0585,0.105135,4
012025081509,6,5150,0.0366,0.065849,5
012025081510,1,3532,0.7026,1.000000,1
012025081510,2,5216,0.0716,0.101938,2
012025081510,3,4787,0.1361,0.193655,3
012025081510,4,5234,0.0550,0.078278,5
012025081510,5,3659,0.0250,0.035569,6
012025081510,6,3947,0.0098,0.013896,4
012025081511,1,4188,0.6879,1.000000,1
012025081511,2,4851,0.1285,0.186830,2
012025081511,3,4036,0.0692,0.100562,3
012025081511,4,3655,0.0464,0.067465,4
012025081511,5,5141,0.0515,0.074801,5
012025081511,6,3406,0.0165,0.023937,6
012025081512,1,4486,0.6012,1.000000,2
012025081512,2,4550,0.0914,0.152024,6
012025081512,3,3653,0.0514,0.085496,4
012025081512,4,5213,0.1041,0.173163,5
012025081512,5,4645,0.1323,0.220090,1
012025081512,6,3973,0.0197,0.032695,3
012025081601,1,3947,0.5147,1.000000,1
012025081601,2,3475,0.2276,0.442216,2
012025081601,3,5320,0.0415,0.080543,6
012025081601,4,5006,0.1730,0.336163,3
012025081601,5,5377,0.0340,0.066133,5
012025081601,6,5402,0.0092,0.017784,4
012025081602,1,3406,0.6315,1.000000,1
012025081602,2,3686,0.2008,0.317888,2
012025081602,3,3973,0.0743,0.117700,3
012025081602,4,5283,0.0411,0.065100,5
012025081602,5,5153,0.0462,0.073090,6
012025081602,6,5364,0.0061,0.009664,4
012025081603,1,3659,0.5454,1.000000,2
012025081603,2,5150,0.2116,0.387872,1
012025081603,3,5306,0.0293,0.053732,5
012025081603,4,4550,0.1934,0.354641,3
012025081603,5,5365,0.0132,0.024149,6
012025081603,6,5390,0.0071,0.013052,4
012025081604,1,3655,0.5177,1.000000,4
012025081604,2,4036,0.1880,0.363149,6
012025081604,3,5070,0.0599,0.115710,5
012025081604,4,4819,0.1102,0.212789,1
012025081604,5,4637,0.0666,0.128558,3
012025081604,6,4486,0.0577,0.111374,2
012025081605,1,4887,0.3536,0.725900,1
012025081605,2,4362,0.4871,1.000000,3
012025081605,3,3827,0.0683,0.140267,4
012025081605,4,4987,0.0757,0.155458,2
012025081605,5,5402,0.0094,0.019335,5
012025081605,6,5341,0.0059,0.012023,6
012025081606,1,4787,0.8255,1.000000,1
012025081606,2,3441,0.0503,0.060892,2
012025081606,3,5213,0.0915,0.110789,3
012025081606,4,5320,0.0160,0.019353,5
012025081606,5,5364,0.0062,0.007491,6
012025081606,6,3652,0.0106,0.012847,4
012025081607,1,4420,0.5105,1.000000,1
012025081607,2,5153,0.0601,0.117761,6
012025081607,3,4645,0.2669,0.522765,2
012025081607,4,3993,0.1441,0.282197,3
012025081607,5,5390,0.0090,0.017539,4
012025081607,6,5377,0.0095,0.018592,5
012025081608,1,5141,0.7807,1.000000,1
012025081608,2,5283,0.0187,0.023965,5
012025081608,3,5234,0.0753,0.096472,3
012025081608,4,3653,0.0438,0.056157,4
012025081608,5,4486,0.0778,0.099644,2
012025081608,6,5365,0.0037,0.004677,6
012025081609,1,4550,0.4907,1.000000,1
012025081609,2,3448,0.0721,0.146952,4
012025081609,3,4819,0.1336,0.272227,3
012025081609,4,3475,0.1762,0.358965,5
012025081609,5,5341,0.0099,0.020125,6
012025081609,6,3740,0.1175,0.239431,2
012025081610,1,4036,0.5771,1.000000,1
012025081610,2,4787,0.1982,0.343473,5
012025081610,3,3947,0.0489,0.084714,3
012025081610,4,5150,0.1134,0.196443,2
012025081610,5,4887,0.0276,0.047903,6
012025081610,6,3406,0.0349,0.060410,4
012025081611,1,4362,0.6616,1.000000,2
012025081611,2,3655,0.0597,0.090198,6
012025081611,3,4420,0.0669,0.101126,5
012025081611,4,5141,0.1546,0.233622,4
012025081611,5,3659,0.0296,0.044704,1
012025081611,6,3686,0.0277,0.041925,3
012025081612,1,4188,0.6646,1.000000,4
012025081612,2,3532,0.1138,0.171169,1
012025081612,3,4539,0.0692,0.104152,5
012025081612,4,5216,0.0668,0.100530,2
012025081612,5,4851,0.0772,0.116119,3
012025081612,6,3538,0.0085,0.012765,6
012025082401,1,4648,0.3118,0.934476,1
012025082401,2,3156,0.0646,0.193724,6
012025082401,3,4470,0.3336,1.000000,2
012025082401,4,4733,0.1666,0.499358,3
012025082401,5,3968,0.0972,0.291230,5
012025082401,6,4274,0.0262,0.078461,4
012025082402,1,3852,0.5487,1.000000,1
012025082402,2,4740,0.0714,0.130106,5
012025082402,3,4752,0.0772,0.140624,6
012025082402,4,4286,0.1986,0.361835,4
012025082402,5,4888,0.0837,0.152538,2
012025082402,6,3461,0.0204,0.037230,3
012025082403,1,4289,0.6594,1.000000,4
012025082403,2,5066,0.0871,0.132124,3
012025082403,3,5300,0.0188,0.028559,
012025082403,4,5222,0.1353,0.205126,1
012025082403,5,3463,0.0446,0.067625,2
012025082403,6,4446,0.0549,0.083202,5
012025082404,1,4365,0.2136,0.524163,2
012025082404,2,3562,0.1771,0.434416,4
012025082404,3,4175,0.0728,0.178575,3
012025082404,4,4074,0.4076,1.000000,1
012025082404,5,4012,0.1177,0.288879,5
012025082404,6,3591,0.0112,0.027460,6
012025082405,1,4633,0.4323,1.000000,2
012025082405,2,5211,0.0604,0.139721,3
012025082405,3,4229,0.0626,0.144884,4
012025082405,4,4856,0.3045,0.704310,5
012025082405,5,4119,0.0915,0.211669,1
012025082405,6,4191,0.0487,0.112597,6
012025082406,1,3556,0.8538,1.000000,1
012025082406,2,4274,0.0391,0.045782,2
012025082406,3,5301,0.0314,0.036753,6
012025082406,4,3461,0.0297,0.034786,5
012025082406,5,5185,0.0295,0.034516,3
012025082406,6,3831,0.0165,0.019345,4
012025082407,1,4286,0.3902,1.000000,1
012025082407,2,4733,0.1307,0.335075,4
012025082407,3,4225,0.2472,0.633465,5
012025082407,4,4419,0.1222,0.313176,2
012025082407,5,4289,0.0991,0.253944,3
012025082407,6,5334,0.0106,0.027243,6
012025082408,1,4243,0.5705,1.000000,1
012025082408,2,4752,0.0501,0.087752,6
012025082408,3,4648,0.0733,0.128398,3
012025082408,4,3463,0.0946,0.165795,5
012025082408,5,4019,0.2033,0.356393,2
012025082408,6,5313,0.0082,0.014437,4
012025082409,1,5066,0.4621,1.000000,5
012025082409,2,4415,0.2754,0.595962,3
012025082409,3,3156,0.0558,0.120688,6
012025082409,4,4888,0.1061,0.229545,4
012025082409,5,5211,0.0354,0.076665,2
012025082409,6,3562,0.0653,0.141318,1
012025082410,1,4470,0.6767,1.000000,1
012025082410,2,4633,0.0683,0.100980,5
012025082410,3,4053,0.1068,0.157801,2
012025082410,4,4150,0.0673,0.099440,3
012025082410,5,4175,0.0298,0.043971,4
012025082410,6,4080,0.0511,0.075569,6
012025082411,1,4074,0.6798,1.000000,1
012025082411,2,4446,0.1175,0.172836,4
012025082411,3,5185,0.0427,0.062787,5
012025082411,4,4191,0.0920,0.135343,3
012025082411,5,3852,0.0404,0.059451,2
012025082411,6,3968,0.0276,0.040643,6
012025082412,1,4019,0.5283,1.000000,1
012025082412,2,4075,0.1421,0.269040,3
012025082412,3,3554,0.0918,0.173739,2
012025082412,4,4225,0.1316,0.249110,4
012025082412,5,3556,0.0763,0.144425,5
012025082412,6,4856,0.0298,0.056490,6
012025082501,1,5301,0.4110,1.000000,1
012025082501,2,3831,0.1346,0.327475,2
012025082501,3,5334,0.0654,0.159095,3
012025082501,4,3156,0.1334,0.324588,5
012025082501,5,4286,0.1500,0.364918,4
012025082501,6,4243,0.1055,0.256784,6
012025082502,1,4740,0.2550,0.722670,3
012025082502,2,4053,0.2504,0.709809,1
012025082502,3,4080,0.3528,1.000000,5
012025082502,4,3591,0.0507,0.143691,6
012025082502,5,5313,0.0209,0.059194,4
012025082502,6,5222,0.0703,0.199190,2
012025082503,1,4229,0.2572,0.664087,1
012025082503,2,4191,0.1493,0.385486,6
012025082503,3,3463,0.1014,0.261736,5
012025082503,4,4415,0.3873,1.000000,3
012025082503,5,4150,0.0703,0.181473,2
012025082503,6,4648,0.0346,0.089294,4
012025082504,1,4419,0.4984,1.000000,1
012025082504,2,3968,0.1306,0.262107,2
012025082504,3,4365,0.0701,0.140652,5
012025082504,4,4119,0.1661,0.333252,6
012025082504,5,5300,0.0146,0.029358,3
012025082504,6,4075,0.1202,0.241178,4
012025082505,1,5211,0.1935,0.769911,4
012025082505,2,4470,0.2513,1.000000,6
012025082505,3,4446,0.1614,0.642220,3
012025082505,4,4012,0.2205,0.877383,1
012025082505,5,5066,0.0611,0.243041,5
012025082505,6,4019,0.1121,0.446134,2
012025082506,1,4856,0.8175,1.000000,1
012025082506,2,3461,0.0302,0.036938,3
012025082506,3,3831,0.0605,0.074017,2
012025082506,4,5313,0.0244,0.029901,6
012025082506,5,4752,0.0301,0.036765,5
012025082506,6,4733,0.0373,0.045566,4
012025082507,1,4888,0.4665,1.000000,1
012025082507,2,3591,0.0334,0.071590,4
012025082507,3,4074,0.3720,0.797458,2
012025082507,4,5334,0.0416,0.089078,6
012025082507,5,4274,0.0406,0.087028,3
012025082507,6,4633,0.0460,0.098636,5
012025082508,1,4053,0.5807,1.000000,6
012025082508,2,4229,0.0490,0.084298,5
012025082508,3,4289,0.1694,0.291670,4
012025082508,4,5301,0.0498,0.085765,3
012025082508,5,3554,0.1440,0.248003,1
012025082508,6,5300,0.0072,0.012377,2
012025082509,1,4175,0.2271,0.674251,1
012025082509,2,3556,0.2499,0.741897,3
012025082509,3,3852,0.0884,0.262471,2
012025082509,4,4075,0.3369,1.000000,6
012025082509,5,5222,0.0716,0.212656,4
012025082509,6,4150,0.0261,0.077356,5
012025082510,1,4415,0.6097,1.000000,1
012025082510,2,4019,0.2214,0.363076,2
012025082510,3,4286,0.0691,0.113336,4
012025082510,4,5185,0.0565,0.092632,6
012025082510,5,4740,0.0170,0.027867,3
012025082510,6,4119,0.0264,0.043298,5
012025082511,1,4225,0.6255,1.000000,4
012025082511,2,4648,0.0430,0.068809,2
012025082511,3,4856,0.1171,0.187256,1
012025082511,4,3562,0.1405,0.224579,3
012025082511,5,4243,0.0595,0.095169,5
012025082511,6,4365,0.0143,0.022895,6
012025082512,1,3554,0.6292,1.000000,4
012025082512,2,4419,0.0616,0.097901,6
012025082512,3,4888,0.0583,0.092725,2
012025082512,4,4080,0.1608,0.255651,1
012025082512,5,4733,0.0446,0.070950,3
012025082512,6,4012,0.0454,0.072165,5
012025082601,1,4274,0.3354,0.831797,1
012025082601,2,4150,0.1161,0.288016,4
012025082601,3,4740,0.0643,0.159550,3
012025082601,4,4470,0.4032,1.000000,2
012025082601,5,4365,0.0531,0.131687,5
012025082601,6,5211,0.0279,0.069225,6
012025082602,1,3156,0.3021,1.000000,3
012025082602,2,4888,0.1231,0.407607,4
012025082602,3,4633,0.1523,0.504079,2
012025082602,4,4243,0.2244,0.742869,6
012025082602,5,4053,0.1636,0.541632,1
012025082602,6,5185,0.0346,0.114438,5
012025082603,1,5334,0.1453,0.518142,6
012025082603,2,4080,0.2804,1.000000,1
012025082603,3,4419,0.1297,0.462318,3
012025082603,4,3852,0.1615,0.575857,4
012025082603,5,3562,0.1478,0.526881,2
012025082603,6,3556,0.1353,0.482546,5
012025082604,1,4752,0.1843,0.598397,4
012025082604,2,4075,0.3079,1.000000,1
012025082604,3,4119,0.1346,0.437081,3
012025082604,4,4175,0.0846,0.274920,2
012025082604,5,4074,0.1986,0.645120,5
012025082604,6,4225,0.0900,0.292220,6
012025082605,1,3463,0.2836,1.000000,2
012025082605,2,4856,0.2094,0.738481,1
012025082605,3,4733,0.1208,0.425951,5
012025082605,4,3968,0.1455,0.513189,4
012025082605,5,4415,0.1621,0.571736,6
012025082605,6,3554,0.0785,0.276994,3
012025082606,1,4446,0.8063,1.000000,1
012025082606,2,5301,0.0501,0.062101,4
012025082606,3,4274,0.0572,0.070982,6
012025082606,4,5313,0.0282,0.034932,2
012025082606,5,4648,0.0500,0.061971,3
012025082606,6,5300,0.0083,0.010238,5
012025082607,1,4191,0.5879,1.000000,2
012025082607,2,3852,0.1097,0.186659,4
012025082607,3,4150,0.0941,0.160047,3
012025082607,4,5066,0.1242,0.211197,5
012025082607,5,3591,0.0196,0.033323,6
012025082607,6,4289,0.0645,0.109727,1
012025082608,1,3562,0.6836,1.000000,4
012025082608,2,5185,0.0591,0.086431,3
012025082608,3,3461,0.0293,0.042916,6
012025082608,4,4229,0.0578,0.084604,5
012025082608,5,4470,0.1458,0.213349,2
012025082608,6,4175,0.0243,0.035612,1
012025082609,1,4012,0.4852,1.000000,2
012025082609,2,4225,0.1882,0.387933,3
012025082609,3,3556,0.1700,0.350254,1
012025082609,4,4053,0.1211,0.249551,4
012025082609,5,3831,0.0252,0.052034,5
012025082609,6,4740,0.0102,0.021043,6
012025082610,1,5222,0.4402,1.000000,3
012025082610,2,3554,0.1596,0.362493,2
012025082610,3,4019,0.2716,0.617058,1
012025082610,4,5211,0.0505,0.114620,4
012025082610,5,4419,0.0478,0.108622,6
012025082610,6,4286,0.0303,0.068752,5
012025082611,1,4080,0.7042,1.000000,1
012025082611,2,4365,0.0410,0.058281,5
012025082611,3,3968,0.0852,0.120933,4
012025082611,4,5301,0.0381,0.054071,6
012025082611,5,4191,0.0516,0.073221,2
012025082611,6,4074,0.0800,0.113636,3
012025082612,1,4075,0.6747,1.000000,2
012025082612,2,4289,0.0834,0.123675,6
012025082612,3,4243,0.0741,0.109888,3
012025082612,4,4446,0.1029,0.152529,1
012025082612,5,4229,0.0181,0.026895,4
012025082612,6,4415,0.0467,0.069258,5
012025082701,1,3461,0.2238,0.898668,1
012025082701,2,5222,0.2491,1.000000,4
012025082701,3,4191,0.2328,0.934565,3
012025082701,4,4633,0.2343,0.940546,2
012025082701,5,5300,0.0250,0.100554,5
012025082701,6,4752,0.0350,0.140512,6
012025082702,1,3591,0.2277,0.742897,6
012025082702,2,4119,0.3065,1.000000,1
012025082702,3,4888,0.2097,0.684195,3
012025082702,4,4365,0.1577,0.514330,4
012025082702,5,5313,0.0326,0.106218,5
012025082702,6,3463,0.0658,0.214732,2
012025082703,1,4733,0.3605,1.000000,1
012025082703,2,4243,0.1257,0.348601,3
012025082703,3,5066,0.0780,0.216390,6
012025082703,4,4019,0.2999,0.832109,2
012025082703,5,4080,0.1194,0.331200,4
012025082703,6,4229,0.0166,0.045955,5
012025082704,1,5185,0.2802,1.000000,3
012025082704,2,4286,0.1222,0.436213,4
012025082704,3,4012,0.2255,0.804656,1
012025082704,4,3554,0.2725,0.972596,6
012025082704,5,5334,0.0212,0.075745,5
012025082704,6,4053,0.0783,0.279342,2
012025082705,1,3831,0.2763,0.884611,6
012025082705,2,3556,0.3123,1.000000,5
012025082705,3,3562,0.1838,0.588607,2
012025082705,4,4648,0.0866,0.277400,3
012025082705,5,4856,0.1330,0.425891,1
012025082705,6,5300,0.0080,0.025632,4
012025082706,1,4225,0.7946,1.000000,1
012025082706,2,3463,0.0632,0.079544,3
012025082706,3,5211,0.0450,0.056661,
012025082706,4,4740,0.0439,0.055244,2
012025082706,5,5301,0.0238,0.029998,5
012025082706,6,4419,0.0294,0.037039,4
012025082707,1,4150,0.3748,1.000000,3
012025082707,2,4175,0.0822,0.219291,2
012025082707,3,4415,0.2801,0.747419,1
012025082707,4,4289,0.2296,0.612648,5
012025082707,5,3461,0.0240,0.063981,6
012025082707,6,5313,0.0093,0.024740,4
012025082708,1,3968,0.5315,1.000000,2
012025082708,2,5334,0.0355,0.066731,6
012025082708,3,3591,0.0335,0.062972,4
012025082708,4,4752,0.0692,0.130285,5
012025082708,5,4075,0.2888,0.543373,1
012025082708,6,5066,0.0416,0.078274,3
012025082709,1,4119,0.4114,1.000000,1
012025082709,2,4074,0.2494,0.606380,5
012025082709,3,4856,0.1660,0.403576,2
012025082709,4,4274,0.0476,0.115741,3
012025082709,5,4633,0.0539,0.131009,6
012025082709,6,4470,0.0717,0.174238,4
012025082710,1,4019,0.6863,1.000000,1
012025082710,2,4012,0.1053,0.153377,3
012025082710,3,5222,0.0859,0.125129,2
012025082710,4,3831,0.0383,0.055777,4
012025082710,5,4446,0.0649,0.094574,6
012025082710,6,3852,0.0193,0.028173,5
012025082711,1,3554,0.6230,1.000000,1
012025082711,2,4648,0.0505,0.081105,4
012025082711,3,4243,0.0987,0.158352,3
012025082711,4,4191,0.0991,0.159054,2
012025082711,5,4225,0.1133,0.181798,5
012025082711,6,4365,0.0154,0.024783,6
012025082712,1,3556,0.6550,1.000000,2
012025082712,2,4733,0.0627,0.095759,6
012025082712,3,4286,0.0608,0.092814,4
012025082712,4,4075,0.1893,0.288997,1
012025082712,5,4740,0.0154,0.023442,5
012025082712,6,4888,0.0169,0.025758,3
012025082801,1,3463,0.4523,1.000000,4
012025082801,2,4191,0.1778,0.393028,1
012025082801,3,5066,0.1465,0.323896,3
012025082801,4,3461,0.0555,0.122773,6
012025082801,5,4243,0.1417,0.313383,5
012025082801,6,5301,0.0262,0.057880,2
012025082802,1,3591,0.1502,0.363677,6
012025082802,2,3831,0.0972,0.235363,3
012025082802,3,4470,0.4130,1.000000,1
012025082802,4,4888,0.1614,0.390765,5
012025082802,5,5222,0.1288,0.311763,2
012025082802,6,4175,0.0494,0.119619,4
012025082803,1,4274,0.2379,0.989090,5
012025082803,2,4080,0.2405,1.000000,3
012025082803,3,4012,0.2135,0.887400,1
012025082803,4,4119,0.1497,0.622258,2
012025082803,5,4419,0.0646,0.268430,6
012025082803,6,4225,0.0938,0.389966,4
012025082804,1,3852,0.3194,1.000000,1
012025082804,2,4648,0.0549,0.171818,6
012025082804,3,4074,0.2529,0.791952,2
012025082804,4,3562,0.1634,0.511502,4
012025082804,5,4053,0.1182,0.370009,5
012025082804,6,4019,0.0913,0.285721,3
012025082805,1,4365,0.2307,0.853090,1
012025082805,2,3554,0.2263,0.836946,2
012025082805,3,4150,0.0942,0.348423,6
012025082805,4,3463,0.0992,0.366971,3
012025082805,5,4075,0.2704,1.000000,5
012025082805,6,4856,0.0790,0.292144,4
012025082806,1,4415,0.7814,1.000000,1
012025082806,2,4740,0.0356,0.045620,3
